BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory 
839884, 0, RESOLVED, WORKSFORME, 2, 2, 1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
751948, 39, RESOLVED, WORKSFORME, 10, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
817364, 1, RESOLVED, WORKSFORME, 3, 4, 2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
710872, 0, RESOLVED, WORKSFORME, 2, 1, 0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
741139, 30, RESOLVED, WORKSFORME, 13, 4, 3,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
792863, 182, RESOLVED, WORKSFORME, 3, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
888677, 11, RESOLVED, WORKSFORME, 2, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
763880, 147, RESOLVED, WORKSFORME, 7, 4, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
846691, 0, RESOLVED, WORKSFORME, 1, 2, 2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
753675, 38, RESOLVED, WORKSFORME, 2, 2, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
743673, 444, RESOLVED, WORKSFORME, 11, 8, 15,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
706154, 1, RESOLVED, WORKSFORME, 2, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
735279, 34, RESOLVED, WORKSFORME, 2, 3, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
897075, 19, RESOLVED, WORKSFORME, 3, 3, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
766588, 29, VERIFIED, WORKSFORME, 8, 4, 5,NEW > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > WORKSFORME, , 
851024, 0, RESOLVED, WORKSFORME, 1, 2, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
720218, 25, RESOLVED, WORKSFORME, 5, 3, 2,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
755130, 0, RESOLVED, WORKSFORME, 3, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
803766, 79, RESOLVED, WORKSFORME, 8, 3, 4,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
781798, 95, RESOLVED, WORKSFORME, 3, 2, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
782183, 104, RESOLVED, WORKSFORME, 7, 4, 2,NEW > RESOLVED > REOPENED > RESOLVED, --- > FIXED > --- > WORKSFORME, NEW (---) > RESOLVED (FIXED) > REOPENED (---) > RESOLVED (WORKSFORME) , 
728824, 375, RESOLVED, WORKSFORME, 7, 3, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
757101, 364, RESOLVED, WORKSFORME, 3, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
825612, 73, REOPENED, (null), 7, 4, 5,NEW > RESOLVED > REOPENED, --- > WORKSFORME > ---, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) , 
714197, 6, RESOLVED, WORKSFORME, 2, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
749149, 144, RESOLVED, WORKSFORME, 11, 5, 4,NEW > RESOLVED > REOPENED > RESOLVED, --- > DUPLICATE > --- > WORKSFORME, NEW (---) > RESOLVED (DUPLICATE) > REOPENED (---) > RESOLVED (WORKSFORME) , 
808362, 67, RESOLVED, WORKSFORME, 3, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
785039, 280, REOPENED, (null), 10, 3, 1,NEW > RESOLVED > REOPENED, --- > WORKSFORME > ---, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) , 
730300, 5, RESOLVED, WORKSFORME, 3, 3, 8,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
770051, 2, RESOLVED, WORKSFORME, 3, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
579628, 767, RESOLVED, WORKSFORME, 12, 8, 10,UNCONFIRMED > NEW > RESOLVED > UNCONFIRMED > NEW > RESOLVED > REOPENED > NEW > RESOLVED, --- > WORKSFORME > --- > WORKSFORME > --- > WORKSFORME, , 
722483, 0, RESOLVED, WORKSFORME, 2, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
758345, 104, RESOLVED, WORKSFORME, 3, 2, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
750716, 28, RESOLVED, WORKSFORME, 1, 1, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
709828, 6, VERIFIED, WORKSFORME, 3, 3, 2,NEW > RESOLVED > VERIFIED, --- > FIXED > WORKSFORME, NEW (---) > RESOLVED (FIXED) > VERIFIED (WORKSFORME) , 
739356, 212, RESOLVED, WORKSFORME, 1, 2, 12,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
732386, 10, RESOLVED, WORKSFORME, 3, 2, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
773386, 29, RESOLVED, WORKSFORME, 2, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
724415, 17, RESOLVED, WORKSFORME, 2, 3, 5,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
717078, 0, RESOLVED, WORKSFORME, 3, 3, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
817400, 70, RESOLVED, WORKSFORME, 2, 2, 2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
793161, 41, RESOLVED, WORKSFORME, 5, 4, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
705328, 6, RESOLVED, WORKSFORME, 1, 2, 1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
733575, 84, RESOLVED, WORKSFORME, 10, 7, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
777758, 11, RESOLVED, WORKSFORME, 1, 1, 0,ASSIGNED > RESOLVED, --- > WORKSFORME, ASSIGNED (---) > RESOLVED (WORKSFORME) , 
753792, 10, RESOLVED, WORKSFORME, 12, 6, 18,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
743736, 17, RESOLVED, WORKSFORME, 13, 5, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
797895, 22, RESOLVED, WORKSFORME, 12, 4, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
735307, 64, RESOLVED, WORKSFORME, 4, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
897955, 0, RESOLVED, WORKSFORME, 2, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
755152, 9, RESOLVED, WORKSFORME, 4, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
821257, 22, RESOLVED, WORKSFORME, 6, 4, 4,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
746528, 32, RESOLVED, WORKSFORME, 15, 6, 12,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
803797, 18, RESOLVED, WORKSFORME, 7, 5, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
782199, 15, RESOLVED, WORKSFORME, 3, 3, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
768760, 5, RESOLVED, WORKSFORME, 4, 1, 3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
859946, 15, RESOLVED, WORKSFORME, 1, 1, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
757179, 190, RESOLVED, WORKSFORME, 17, 11, 10,NEW > RESOLVED > REOPENED > RESOLVED, --- > FIXED > --- > WORKSFORME, NEW (---) > RESOLVED (FIXED) > REOPENED (---) > RESOLVED (WORKSFORME) , 
749150, 0, RESOLVED, WORKSFORME, 2, 2, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
808727, 143, RESOLVED, WORKSFORME, 9, 2, 3,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > FIXED > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
730303, 38, RESOLVED, WORKSFORME, 10, 7, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
770098, 282, RESOLVED, WORKSFORME, 1, 2, 9,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
835000, 0, RESOLVED, WORKSFORME, 1, 2, 1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
812612, 37, VERIFIED, WORKSFORME, 3, 4, 4,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
739359, 212, RESOLVED, WORKSFORME, 2, 3, 13,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
790210, 14, NEW, (null), 6, 3, 7,NEW > RESOLVED > REOPENED > NEW, --- > WORKSFORME > ---, , 
732420, 26, RESOLVED, WORKSFORME, 7, 4, 3,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
773621, 369, RESOLVED, WORKSFORME, 2, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
761145, 136, RESOLVED, WORKSFORME, 0, 1, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
840923, 0, RESOLVED, WORKSFORME, 2, 2, 1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
752260, 9, RESOLVED, WORKSFORME, 6, 4, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
817413, 94, RESOLVED, WORKSFORME, 2, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
741439, 10, VERIFIED, WORKSFORME, 7, 2, 2,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
793352, 60, RESOLVED, WORKSFORME, 4, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
733804, 48, RESOLVED, WORKSFORME, 13, 4, 4,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
719128, 95, RESOLVED, WORKSFORME, 8, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
753927, 24, RESOLVED, WORKSFORME, 3, 2, 1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
819414, 185, RESOLVED, WORKSFORME, 2, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
743749, 22, RESOLVED, WORKSFORME, 7, 5, 9,NEW > ASSIGNED > RESOLVED, --- > FIXED > WORKSFORME, NEW (---) > ASSIGNED (FIXED) > RESOLVED (WORKSFORME) , 
797999, 11, VERIFIED, WORKSFORME, 6, 4, 4,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
706576, 0, RESOLVED, WORKSFORME, 3, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
735523, 1, RESOLVED, WORKSFORME, 2, 3, 2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
780615, 24, RESOLVED, WORKSFORME, 14, 6, 9,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
898169, 0, RESOLVED, WORKSFORME, 3, 2, 1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
852419, 2, RESOLVED, WORKSFORME, 8, 4, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
755250, 41, RESOLVED, WORKSFORME, 4, 4, 3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
821497, 30, RESOLVED, WORKSFORME, 9, 3, 2,UNCONFIRMED > RESOLVED, --- > INVALID > WORKSFORME, , 
746538, 34, RESOLVED, WORKSFORME, 9, 6, 8,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
804033, 29, VERIFIED, WORKSFORME, 6, 5, 5,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
736926, 8, RESOLVED, WORKSFORME, 6, 4, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
782302, 6, RESOLVED, WORKSFORME, 2, 3, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
728946, 85, VERIFIED, WORKSFORME, 4, 3, 5,UNCONFIRMED > NEW > RESOLVED > VERIFIED, --- > FIXED > WORKSFORME, , 
768783, 14, RESOLVED, WORKSFORME, 7, 3, 2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
757334, 36, RESOLVED, WORKSFORME, 6, 6, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
827989, 54, RESOLVED, WORKSFORME, 2, 2, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
749154, 19, RESOLVED, WORKSFORME, 4, 4, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
708711, 5, RESOLVED, WORKSFORME, 5, 4, 4,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
785405, 54, RESOLVED, WORKSFORME, 7, 3, 3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
770128, 112, RESOLVED, WORKSFORME, 2, 2, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
660575, 486, REOPENED, (null), 19, 7, 9,NEW > RESOLVED > REOPENED, --- > WORKSFORME > ---, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) , 
867036, 0, RESOLVED, WORKSFORME, 2, 3, 2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
835974, 68, RESOLVED, WORKSFORME, 2, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
750771, 29, RESOLVED, WORKSFORME, 5, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
812816, 0, RESOLVED, WORKSFORME, 2, 2, 1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
710129, 6, RESOLVED, WORKSFORME, 10, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
739365, 212, RESOLVED, WORKSFORME, 2, 2, 13,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
790392, 6, VERIFIED, WORKSFORME, 4, 3, 3,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
732428, 18, RESOLVED, WORKSFORME, 7, 3, 2,UNCONFIRMED > RESOLVED > UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, , 
696061, 6, RESOLVED, WORKSFORME, 1, 1, 0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
876229, 0, RESOLVED, WORKSFORME, 1, 2, 1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
841038, 139, RESOLVED, WORKSFORME, 5, 2, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
752532, 39, RESOLVED, WORKSFORME, 6, 6, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
711111, 4, RESOLVED, WORKSFORME, 1, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
733842, 188, VERIFIED, WORKSFORME, 5, 5, 6,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
847835, 80, RESOLVED, WORKSFORME, 1, 1, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
754010, 112, RESOLVED, WORKSFORME, 6, 3, 5,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
819419, 186, RESOLVED, WORKSFORME, 128, 6, 7,NEW > RESOLVED > REOPENED > RESOLVED, --- > FIXED > --- > WORKSFORME, NEW (---) > RESOLVED (FIXED) > REOPENED (---) > RESOLVED (WORKSFORME) , 
743993, 13, RESOLVED, WORKSFORME, 4, 3, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
798434, 23, RESOLVED, WORKSFORME, 4, 4, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
735646, 254, RESOLVED, WORKSFORME, 5, 3, 10,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
898555, 5, REOPENED, (null), 3, 2, 2,NEW > RESOLVED > REOPENED, --- > WORKSFORME > ---, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) , 
727989, 6, VERIFIED, WORKSFORME, 8, 5, 5,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
766651, 6, RESOLVED, WORKSFORME, 1, 1, 0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
852572, 44, RESOLVED, WORKSFORME, 4, 4, 12,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
755356, 15, RESOLVED, WORKSFORME, 4, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
746890, 164, RESOLVED, WORKSFORME, 18, 5, 12,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
804192, 23, RESOLVED, WORKSFORME, 4, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
737082, 28, RESOLVED, WORKSFORME, 4, 3, 11,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
728984, 3, RESOLVED, WORKSFORME, 1, 2, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
768891, 27, RESOLVED, WORKSFORME, 1, 2, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
860296, 54, VERIFIED, WORKSFORME, 6, 3, 3,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
757454, 34, RESOLVED, WORKSFORME, 6, 4, 3,NEW > UNCONFIRMED > RESOLVED, --- > WORKSFORME, , 
828194, 63, RESOLVED, WORKSFORME, 9, 5, 9,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
738240, 481, RESOLVED, WORKSFORME, 4, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
785577, 102, RESOLVED, WORKSFORME, 169, 7, 4,NEW > RESOLVED > REOPENED > RESOLVED, --- > FIXED > --- > WORKSFORME, NEW (---) > RESOLVED (FIXED) > REOPENED (---) > RESOLVED (WORKSFORME) , 
730445, 535, RESOLVED, FIXED, 33, 16, 21,UNCONFIRMED > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > FIXED, UNCONFIRMED (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (FIXED) , 
867084, 1, RESOLVED, WORKSFORME, 7, 3, 3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
758970, 416, RESOLVED, WORKSFORME, 6, 3, 4,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
836122, 132, RESOLVED, WORKSFORME, 4, 4, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
715847, 3, RESOLVED, WORKSFORME, 2, 3, 2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
750790, 5, RESOLVED, WORKSFORME, 2, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
812856, 0, RESOLVED, WORKSFORME, 1, 2, 1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
739366, 212, RESOLVED, WORKSFORME, 1, 2, 11,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
732432, 11, RESOLVED, WORKSFORME, 4, 4, 4,UNCONFIRMED > RESOLVED, --- > DUPLICATE > WORKSFORME, , 
774096, 229, RESOLVED, WORKSFORME, 2, 3, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
876232, 0, RESOLVED, WORKSFORME, 1, 2, 1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
724774, 20, RESOLVED, WORKSFORME, 2, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
761561, 45, RESOLVED, WORKSFORME, 7, 4, 9,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
841758, 17, RESOLVED, WORKSFORME, 10, 3, 3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
752671, 0, RESOLVED, WORKSFORME, 2, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
817536, 211, RESOLVED, WORKSFORME, 4, 4, 4,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
741754, 10, RESOLVED, WORKSFORME, 5, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
793694, 51, RESOLVED, WORKSFORME, 7, 4, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
705447, 9, RESOLVED, WORKSFORME, 5, 3, 2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
733846, 29, RESOLVED, WORKSFORME, 3, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
778146, 186, VERIFIED, FIXED, 12, 5, 9,NEW > RESOLVED > REOPENED > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > DUPLICATE > WORKSFORME > --- > WORKSFORME > --- > FIXED, NEW (---) > RESOLVED (DUPLICATE) > REOPENED (WORKSFORME) > RESOLVED (---) > REOPENED (WORKSFORME) > RESOLVED (---) > VERIFIED (FIXED) , 
890910, 20, RESOLVED, WORKSFORME, 2, 2, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
764627, 136, RESOLVED, WORKSFORME, 3, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
848317, 98, RESOLVED, FIXED, 38, 10, 12,NEW > RESOLVED > VERIFIED > REOPENED > NEW > RESOLVED > REOPENED > ASSIGNED > RESOLVED, --- > DUPLICATE > --- > WORKSFORME > --- > FIXED, , 
719702, 6, RESOLVED, WORKSFORME, 4, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
754011, 412, RESOLVED, WORKSFORME, 3, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
819638, 199, RESOLVED, WORKSFORME, 9, 3, 2,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
744076, 191, RESOLVED, WORKSFORME, 11, 5, 5,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
798824, 4, RESOLVED, WORKSFORME, 2, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
706627, 7, RESOLVED, WORKSFORME, 4, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
735734, 41, RESOLVED, WORKSFORME, 8, 2, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
898616, 2, RESOLVED, WORKSFORME, 2, 2, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
727994, 6, VERIFIED, WORKSFORME, 6, 5, 5,NEW > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > WORKSFORME, , 
