BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory ,
450931,1669, RESOLVED, WORKSFORME,6,4,8,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
405975,1848, RESOLVED, WORKSFORME,8,6,6,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
469378,263, VERIFIED, WORKSFORME,6,4,2,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
408132,0, RESOLVED, WORKSFORME,5,3,2,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
302000,230, RESOLVED, FIXED,11,7,4,UNCONFIRMED > NEW > RESOLVED > REOPENED > ASSIGNED > RESOLVED, --- > WORKSFORME > --- > FIXED, , 
422387,412, VERIFIED, WORKSFORME,3,4,2,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
314758,407, RESOLVED, WORKSFORME,8,6,5,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
422390,896, RESOLVED, WORKSFORME,10,8,7,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
303641,272, RESOLVED, WORKSFORME,2,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
318306,379, RESOLVED, WORKSFORME,16,7,6,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
643223,0, RESOLVED, WORKSFORME,4,3,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
284456,629, VERIFIED, WORKSFORME,16,7,3,UNCONFIRMED > NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
447983,388, RESOLVED, WORKSFORME,1,2,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
405581,0, RESOLVED, WORKSFORME,1,2,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
348661,633, RESOLVED, WORKSFORME,5,2,3,UNCONFIRMED > NEW > RESOLVED, --- > FIXED > WORKSFORME, UNCONFIRMED (---) > NEW (FIXED) > RESOLVED (WORKSFORME) , 
341648,2458, RESOLVED, WORKSFORME,3,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
304100,491, RESOLVED, WORKSFORME,3,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
331091,63, RESOLVED, WORKSFORME,20,3,1,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > FIXED > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
205708,1302, RESOLVED, WORKSFORME,47,19,25,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
353921,392, RESOLVED, WORKSFORME,4,3,4,NEW > ASSIGNED > RESOLVED, --- > FIXED > WORKSFORME,  NEW (---) > ASSIGNED (---) > RESOLVED (FIXED > WORKSFORME) , 
245428,113, RESOLVED, WORKSFORME,5,5,3,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
,,,,,,,,,,
ave,464.2786885,,,5.732240437,3.693989071,2.846994536,,,,
min,0,,,0,1,0,,,,
25th,21,,,2,2,1,,,,
median,244,,,4,3,2,,,,
75th,537.5,,,7,4,3,,,,
max,2852,,,47,19,25,,,,
