BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory ,
260023,268, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
260198,642, RESOLVED, WORKSFORME,5,4,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
261006,260, CLOSED, WORKSFORME,3,2,1,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
265925,14, RESOLVED, WORKSFORME,1,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
266645,213, CLOSED, WORKSFORME,2,2,1,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
268712,199, RESOLVED, WORKSFORME,2,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
269250,13, RESOLVED, WORKSFORME,3,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
272214,348, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
272507,167, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
272849,164, RESOLVED, WORKSFORME,4,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
274623,153, RESOLVED, WORKSFORME,4,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
280160,110, RESOLVED, WORKSFORME,5,2,2,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
284165,71, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
284294,70, RESOLVED, WORKSFORME,7,3,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
284685,66, RESOLVED, NOT_ECLIPSE,7,4,2,NEW > RESOLVED, --- > WORKSFORME > NOT_ECLIPSE, , 
289536,788, CLOSED, WORKSFORME,15,6,6,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
292738,4, RESOLVED, WORKSFORME,9,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
294312,33, RESOLVED, WORKSFORME,3,2,0,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
295785,0, RESOLVED, WORKSFORME,2,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
296173,4, RESOLVED, WORKSFORME,2,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
298547,0, RESOLVED, WORKSFORME,6,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
299343,20, RESOLVED, WORKSFORME,5,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
300832,104, RESOLVED, WORKSFORME,2,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
301518,20, RESOLVED, WORKSFORME,23,4,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
302828,0, RESOLVED, WORKSFORME,5,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
304201,13, RESOLVED, WORKSFORME,1,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
305222,82, RESOLVED, WORKSFORME,4,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
305366,0, RESOLVED, WORKSFORME,4,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
305995,20, CLOSED, WORKSFORME,2,3,1,NEW > CLOSED, --- > WORKSFORME, NEW (---) > CLOSED (WORKSFORME) , 
308017,3, RESOLVED, WORKSFORME,3,4,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
309556,44, RESOLVED, WORKSFORME,6,4,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
315938,0, RESOLVED, WORKSFORME,8,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
319120,0, CLOSED, WORKSFORME,3,2,1,NEW > CLOSED, --- > WORKSFORME, NEW (---) > CLOSED (WORKSFORME) , 
320910,77, RESOLVED, WORKSFORME,5,4,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
321322,105, RESOLVED, WORKSFORME,16,6,6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
322524,60, RESOLVED, WORKSFORME,5,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
322688,354, RESOLVED, WORKSFORME,7,6,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
323332,49, RESOLVED, WORKSFORME,12,3,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
323935,42, RESOLVED, WORKSFORME,2,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
325032,0, RESOLVED, WORKSFORME,5,3,2,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
330861,15, CLOSED, WORKSFORME,14,3,3,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
337294,1, RESOLVED, WORKSFORME,4,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
338036,0, RESOLVED, WORKSFORME,3,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
342772,4, RESOLVED, WORKSFORME,8,2,1,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
