BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory 
24966,102, RESOLVED, FIXED,14,7,8,,,
24975,1708, ASSIGNED, (null),3,3,0,,,
25023,60, VERIFIED, FIXED,3,2,0,,,
25259,8, RESOLVED, FIXED,3,3,0,,,
25440,603, RESOLVED, FIXED,13,7,4,,,
25641,100, RESOLVED, FIXED,1,2,0,,,
25654,324, RESOLVED, FIXED,1,2,0,,,
25717,538, RESOLVED, FIXED,3,3,0,,,
25778,95, RESOLVED, FIXED,2,3,0,,,
25799,70, RESOLVED, FIXED,4,4,1,,,
25903,2, CLOSED, FIXED,4,2,0,,,
26055,0, RESOLVED, FIXED,1,2,0,,,
26204,22, CLOSED, FIXED,6,4,3,,,
26214,1681, ASSIGNED, (null),4,4,1,,,
26225,20, RESOLVED, FIXED,4,1,0,,,
26309,3, RESOLVED, FIXED,1,2,0,,,
26456,103, RESOLVED, FIXED,5,4,1,,,
26511,73, RESOLVED, FIXED,3,3,1,,,
26540,478, RESOLVED, FIXED,5,3,1,,,
26549,73, RESOLVED, FIXED,5,3,1,,,
26559,71, RESOLVED, FIXED,1,2,0,,,
26573,2, RESOLVED, FIXED,3,2,0,,,
26666,2519, RESOLVED, FIXED,3,3,1,,,
26873,3546, VERIFIED, FIXED,19,7,7,,,
26926,12, RESOLVED, FIXED,7,3,2,,,
26930,2260, RESOLVED, FIXED,2,2,1,,,
26994,257, RESOLVED, FIXED,4,4,0,,,
27260,74, RESOLVED, FIXED,1,2,0,,,
27426,250, RESOLVED, FIXED,2,3,0,,,
27427,60, VERIFIED, FIXED,1,2,0,,,
27451,81, VERIFIED, FIXED,4,2,1,,,
27558,7, RESOLVED, FIXED,1,2,0,,,
27655,6, RESOLVED, FIXED,2,2,0,,,
27731,0, RESOLVED, FIXED,3,2,0,,,
27733,0, RESOLVED, FIXED,1,2,0,,,
27793,923, ASSIGNED, (null),5,3,1,,,
27898,80, RESOLVED, FIXED,2,3,0,,,
28070,27, RESOLVED, FIXED,1,1,0,,,
28273,76, RESOLVED, FIXED,3,3,0,,,
28314,40, RESOLVED, FIXED,3,3,0,,,
28440,279, RESOLVED, FIXED,6,3,2,,,
28455,86, RESOLVED, FIXED,6,4,2,,,
28536,44, RESOLVED, FIXED,13,6,9,,,
28553,57, RESOLVED, FIXED,7,4,2,,,
28665,70, RESOLVED, FIXED,3,3,1,,,
28724,48, RESOLVED, FIXED,1,1,0,,,
28741,68, RESOLVED, FIXED,5,6,0,,,
28925,37, RESOLVED, FIXED,2,3,0,,,
29420,43, RESOLVED, FIXED,2,3,0,,,
29605,36, RESOLVED, FIXED,13,4,0,,,
29789,3, RESOLVED, FIXED,1,2,0,,,
29792,17, RESOLVED, FIXED,1,2,0,,,
29983,35, RESOLVED, FIXED,2,3,0,,,
30311,0, RESOLVED, FIXED,2,2,0,,,
30347,30, RESOLVED, FIXED,4,4,0,,,
30447,29, RESOLVED, FIXED,2,3,0,,,
30488,0, RESOLVED, FIXED,1,2,0,,,
30574,28, RESOLVED, FIXED,3,3,0,,,
30606,7, RESOLVED, FIXED,1,2,0,,,
30701,26, RESOLVED, FIXED,2,3,0,,,
30820,0, RESOLVED, WONTFIX,1,2,0,,,
30864,22, RESOLVED, FIXED,2,3,1,,,
30873,22, RESOLVED, FIXED,12,3,1,,,
30956,1, RESOLVED, FIXED,4,4,0,,,
30974,0, RESOLVED, FIXED,3,2,2,,,
30997,0, RESOLVED, WONTFIX,1,2,0,,,
31002,45, RESOLVED, FIXED,5,3,0,,,
31099,0, CLOSED, FIXED,3,2,0,,,
31130,455, RESOLVED, FIXED,4,3,1,,,
31408,17, RESOLVED, FIXED,6,4,1,,,
31427,911, VERIFIED, FIXED,19,6,3,,,
31479,16, RESOLVED, FIXED,1,2,0,,,
31493,1704, RESOLVED, FIXED,4,3,1,,,
31507,16, RESOLVED, FIXED,1,2,0,,,
31694,3070, VERIFIED, FIXED,5,4,2,,,
31761,12, RESOLVED, FIXED,2,2,0,,,
31804,513, CLOSED, FIXED,3,3,4,,,
31808,13, RESOLVED, FIXED,1,2,0,,,
31817,11, RESOLVED, FIXED,1,2,0,,,
32030,0, RESOLVED, FIXED,2,2,0,,,
32063,0, RESOLVED, WONTFIX,2,3,1,,,
32129,2, RESOLVED, FIXED,1,2,0,,,
32795,23, VERIFIED, FIXED,12,5,3,,,
32816,9, RESOLVED, FIXED,5,4,2,,,
32858,2, RESOLVED, FIXED,8,2,7,,,
33178,5, RESOLVED, FIXED,2,3,0,,,
33181,12, ASSIGNED, (null),5,2,0,,,
33187,13, RESOLVED, FIXED,10,2,4,,,
33278,7, RESOLVED, FIXED,2,2,1,,,
33357,7, RESOLVED, FIXED,3,3,0,,,
33440,257, RESOLVED, FIXED,3,3,3,,,
33449,0, RESOLVED, FIXED,2,2,0,,,
33472,1336, RESOLVED, FIXED,3,3,0,,,
33578,423, RESOLVED, FIXED,1,2,0,,,
33629,17, VERIFIED, FIXED,5,3,0,,,
33709,134, RESOLVED, FIXED,9,3,0,,,
33731,171, RESOLVED, FIXED,5,2,0,,,
33871,0, RESOLVED, FIXED,2,2,0,,,
34055,13, VERIFIED, FIXED,6,4,0,,,
34293,9, VERIFIED, FIXED,5,4,2,,,
34456,1723, RESOLVED, FIXED,3,4,2,,,
34468,197, RESOLVED, FIXED,3,4,0,,,
34661,8, VERIFIED, FIXED,7,4,1,,,
34695,8, VERIFIED, FIXED,4,4,0,,,
34921,1344, CLOSED, FIXED,5,4,1,,,
34928,3393, CLOSED, WONTFIX,4,5,4,,,
34955,6, VERIFIED, FIXED,6,3,1,,,
34985,194, RESOLVED, FIXED,1,2,0,,,
35027,166, VERIFIED, FIXED,9,3,0,,,
35050,314, RESOLVED, FIXED,9,6,2,,,
35057,1427, RESOLVED, FIXED,4,3,0,,,
35086,1550, RESOLVED, FIXED,5,5,1,,,
35171,2, VERIFIED, FIXED,4,2,0,,,
35211,189, RESOLVED, FIXED,3,3,0,,,
35248,70, RESOLVED, FIXED,1,2,0,,,
35334,123, RESOLVED, FIXED,2,2,0,,,
35363,405, RESOLVED, FIXED,3,4,3,,,
35425,131, RESOLVED, FIXED,1,2,0,,,
35478,73, RESOLVED, FIXED,1,1,0,,,
35480,4, RESOLVED, FIXED,7,5,0,,,
35600,0, RESOLVED, FIXED,3,3,0,,,
35611,0, RESOLVED, FIXED,1,2,0,,,
35620,0, RESOLVED, FIXED,3,2,1,,,
35690,1, RESOLVED, FIXED,1,2,0,,,
35838,417, RESOLVED, FIXED,16,10,5,,,
35868,350, RESOLVED, FIXED,6,4,1,,,
35931,944, VERIFIED, FIXED,6,6,5,,,
35957,7, RESOLVED, FIXED,1,2,0,,,
36031,5, RESOLVED, FIXED,1,2,0,,,
36296,168, RESOLVED, FIXED,1,2,0,,,
36445,424, VERIFIED, FIXED,4,3,0,,,
36535,1098, RESOLVED, FIXED,1,2,0,,,
36587,1902, ASSIGNED, (null),5,4,9,,,
36664,1515, RESOLVED, FIXED,1,2,0,,,
36667,150, RESOLVED, FIXED,5,4,0,,,
37120,343, RESOLVED, FIXED,2,2,0,,,
37352,83, RESOLVED, FIXED,2,1,0,,,
37372,4, RESOLVED, FIXED,3,2,0,,,
37468,134, RESOLVED, FIXED,2,3,0,,,
38005,21, ASSIGNED, (null),0,1,0,,,
38038,1952, RESOLVED, FIXED,7,2,1,,,
38535,0, RESOLVED, FIXED,1,1,0,,,
38710,1804, VERIFIED, FIXED,18,7,10,,,
38741,9, CLOSED, FIXED,3,2,0,,,
38742,57, CLOSED, FIXED,6,3,0,,,
38743,57, CLOSED, FIXED,4,2,0,,,
38745,99, CLOSED, FIXED,8,2,1,,,
38747,9, CLOSED, FIXED,2,2,0,,,
38997,0, RESOLVED, FIXED,1,2,0,,,
39000,14, RESOLVED, FIXED,3,3,2,,,
39028,22, RESOLVED, FIXED,2,2,1,,,
39029,14, RESOLVED, FIXED,3,2,1,,,
39039,401, ASSIGNED, (null),4,4,2,,,
39135,3, RESOLVED, FIXED,4,3,2,,,
39205,303, RESOLVED, FIXED,16,6,9,,,
39213,3633, ASSIGNED, (null),11,4,6,,,
39309,79, RESOLVED, FIXED,2,3,0,,,
39379,230, RESOLVED, FIXED,1,2,0,,,
39727,126, RESOLVED, FIXED,2,2,0,,,
39731,55, RESOLVED, FIXED,1,1,0,,,
39778,0, RESOLVED, FIXED,1,2,0,,,
39816,43, RESOLVED, FIXED,2,2,0,,,
39817,6, RESOLVED, FIXED,1,2,0,,,
39999,438, RESOLVED, FIXED,1,2,0,,,
40041,332, VERIFIED, FIXED,3,3,0,,,
40089,71, RESOLVED, FIXED,1,2,0,,,
40123,2, RESOLVED, FIXED,6,4,6,,,
40141,2, VERIFIED, FIXED,9,4,3,,,
40268,117, RESOLVED, FIXED,2,2,0,,,
40297,56, RESOLVED, FIXED,2,2,0,,,
40319,1, VERIFIED, FIXED,4,3,0,,,
40339,1, VERIFIED, FIXED,14,6,4,,,
40387,119, VERIFIED, FIXED,7,3,2,,,
40396,910, VERIFIED, FIXED,4,3,1,,,
40405,1594, RESOLVED, FIXED,1,2,1,,,
40483,200, RESOLVED, FIXED,2,2,1,,,
40518,72, RESOLVED, FIXED,3,3,0,,,
40519,64, RESOLVED, FIXED,1,2,0,,,
40525,33, RESOLVED, FIXED,2,3,0,,,
40539,76, RESOLVED, FIXED,1,2,0,,,
40549,332, RESOLVED, FIXED,14,6,1,,,
40579,76, RESOLVED, FIXED,6,3,0,,,
40585,0, RESOLVED, FIXED,1,2,0,,,
40760,25, RESOLVED, FIXED,2,2,0,,,
40761,0, RESOLVED, WONTFIX,3,2,0,,,
40762,25, RESOLVED, FIXED,2,2,0,,,
40763,25, RESOLVED, FIXED,2,2,0,,,
40770,25, RESOLVED, FIXED,1,2,0,,,
40772,48, RESOLVED, FIXED,5,2,0,,,
40775,23, RESOLVED, FIXED,1,2,0,,,
40784,180, RESOLVED, FIXED,14,2,0,,,
40785,27, RESOLVED, FIXED,7,2,0,,,
40788,17, RESOLVED, FIXED,3,2,0,,,
40789,69, RESOLVED, FIXED,3,2,0,,,
40790,69, RESOLVED, FIXED,2,2,0,,,
40799,9, RESOLVED, FIXED,2,2,0,,,
40889,1955, RESOLVED, FIXED,16,4,4,,,
41070,11, RESOLVED, FIXED,1,2,0,,,
41128,170, RESOLVED, FIXED,7,2,1,,,
41263,21, RESOLVED, FIXED,2,2,0,,,
41344,796, RESOLVED, WONTFIX,6,5,1,,,
41436,0, RESOLVED, FIXED,2,2,0,,,
41478,159, RESOLVED, FIXED,2,1,0,,,
41479,159, RESOLVED, FIXED,1,1,0,,,
41532,0, RESOLVED, FIXED,2,3,0,,,
41593,671, VERIFIED, FIXED,4,1,0,,,
41598,0, RESOLVED, FIXED,3,3,0,,,
41601,0, RESOLVED, FIXED,2,2,0,,,
41649,1, RESOLVED, FIXED,1,2,0,,,
41650,42, RESOLVED, FIXED,2,2,0,,,
41692,0, RESOLVED, FIXED,2,2,0,,,
41701,2, RESOLVED, FIXED,3,1,0,,,
41726,7, VERIFIED, FIXED,3,2,1,,,
41784,4, RESOLVED, FIXED,2,2,1,,,
41795,0, RESOLVED, FIXED,3,3,0,,,
41807,3, RESOLVED, FIXED,8,5,2,,,
41814,0, RESOLVED, FIXED,1,1,0,,,
41904,36, RESOLVED, FIXED,5,2,0,,,
42084,0, VERIFIED, FIXED,5,3,1,,,
42230,82, VERIFIED, FIXED,21,9,12,,,
42237,3, RESOLVED, FIXED,2,3,0,,,
42249,11, RESOLVED, FIXED,4,3,1,,,
42389,19, RESOLVED, FIXED,1,2,0,,,
42398,51, RESOLVED, FIXED,2,3,1,,,
42477,155, RESOLVED, FIXED,4,4,1,,,
42601,32, VERIFIED, FIXED,4,4,0,,,
42806,2, RESOLVED, FIXED,3,3,1,,,
42924,1, RESOLVED, FIXED,3,2,2,,,
43049,3, RESOLVED, FIXED,2,2,0,,,
43138,9, RESOLVED, FIXED,4,4,0,,,
43304,0, RESOLVED, FIXED,1,2,0,,,
43492,15, VERIFIED, FIXED,4,4,0,,,
43604,7, RESOLVED, FIXED,1,2,0,,,
43831,0, ASSIGNED, (null),1,2,0,,,
43864,8, VERIFIED, FIXED,3,3,0,,,
43882,7, RESOLVED, FIXED,4,3,0,,,
43924,7, VERIFIED, FIXED,7,4,1,,,
44064,6, VERIFIED, FIXED,3,2,0,,,
44089,5, VERIFIED, FIXED,3,3,0,,,
44120,5, VERIFIED, FIXED,3,3,0,,,
44137,6, RESOLVED, FIXED,4,3,0,,,
44224,0, RESOLVED, FIXED,4,2,0,,,
44255,0, RESOLVED, FIXED,1,2,0,,,
44324,40, RESOLVED, FIXED,1,2,0,,,
44383,2, RESOLVED, FIXED,15,4,3,,,
44404,617, ASSIGNED, (null),3,1,1,,,
44416,0, RESOLVED, FIXED,1,2,0,,,
44482,96, ASSIGNED, (null),7,3,0,,,
44665,1196, ASSIGNED, (null),15,4,4,,,
44667,3, RESOLVED, FIXED,13,3,4,,,
44690,39, VERIFIED, FIXED,33,11,17,,,
44692,39, VERIFIED, FIXED,9,4,1,,,
44721,14, RESOLVED, FIXED,9,4,2,,,
44762,556, RESOLVED, FIXED,6,5,3,,,
44766,1378, RESOLVED, FIXED,21,6,12,,,
44788,630, RESOLVED, FIXED,4,2,1,,,
44829,36, VERIFIED, FIXED,4,3,0,,,
44888,0, RESOLVED, WONTFIX,3,2,0,,,
44991,34, VERIFIED, FIXED,2,3,0,,,
45063,627, CLOSED, FIXED,5,3,0,,,
45085,49, RESOLVED, FIXED,2,2,0,,,
45089,27, RESOLVED, FIXED,4,2,0,,,
45096,188, RESOLVED, FIXED,10,3,0,,,
45101,30, RESOLVED, FIXED,1,1,0,,,
45123,220, RESOLVED, FIXED,5,1,0,,,
45152,32, VERIFIED, FIXED,2,3,0,,,
45180,31, VERIFIED, FIXED,4,4,0,,,
45219,30, VERIFIED, FIXED,2,3,0,,,
45307,28, VERIFIED, FIXED,5,3,1,,,
45325,28, VERIFIED, FIXED,4,3,0,,,
45367,0, RESOLVED, FIXED,4,2,0,,,
45447,243, VERIFIED, FIXED,13,5,2,,,
45635,1021, RESOLVED, FIXED,22,5,4,,,
45636,170, RESOLVED, FIXED,9,3,1,,,
45658,210, ASSIGNED, (null),2,3,1,,,
46027,15, VERIFIED, FIXED,6,3,0,,,
46076,2, RESOLVED, FIXED,3,3,0,,,
46203,81, RESOLVED, FIXED,27,5,7,,,
46409,2, RESOLVED, FIXED,1,2,0,,,
46518,11, RESOLVED, FIXED,10,4,2,,,
46534,0, RESOLVED, FIXED,1,2,0,,,
46679,6, VERIFIED, FIXED,14,3,0,,,
46704,5, VERIFIED, FIXED,27,3,4,,,
46753,88, VERIFIED, FIXED,38,5,4,,,
46827,685, VERIFIED, FIXED,3,4,0,,,
46862,68, RESOLVED, FIXED,5,3,0,,,
46899,0, VERIFIED, FIXED,2,3,0,,,
47007,1, VERIFIED, FIXED,2,2,0,,,
47017,1, VERIFIED, FIXED,4,4,0,,,
47070,26, RESOLVED, FIXED,1,2,0,,,
47072,0, VERIFIED, FIXED,2,2,0,,,
47220,1041, ASSIGNED, (null),2,1,0,,,
47280,1940, ASSIGNED, (null),4,2,10,,,
47333,77, RESOLVED, FIXED,2,1,0,,,
47334,1306, ASSIGNED, (null),4,2,1,,,
47348,199, VERIFIED, FIXED,5,3,1,,,
47460,78, VERIFIED, FIXED,1,2,0,,,
47499,152, RESOLVED, FIXED,2,2,1,,,
47691,19, VERIFIED, FIXED,3,2,0,,,
47877,37, RESOLVED, FIXED,5,2,2,,,
47951,1671, ASSIGNED, (null),3,2,1,,,
48034,78, VERIFIED, FIXED,22,6,2,,,
48062,1285, RESOLVED, FIXED,5,4,2,,,
48106,32, RESOLVED, FIXED,4,4,0,,,
48244,37, RESOLVED, FIXED,10,4,4,,,
48275,84, VERIFIED, FIXED,6,4,0,,,
48622,46, RESOLVED, FIXED,6,2,1,,,
48652,0, RESOLVED, FIXED,1,2,0,,,
48828,2, VERIFIED, FIXED,5,4,0,,,
48852,1, VERIFIED, FIXED,4,2,0,,,
48866,0, VERIFIED, FIXED,1,1,0,,,
48885,34, RESOLVED, FIXED,1,2,1,,,
48993,26, ASSIGNED, (null),0,1,0,,,
49212,2, RESOLVED, FIXED,2,2,1,,,
49235,86, RESOLVED, FIXED,7,5,1,,,
49241,21, RESOLVED, FIXED,2,2,0,,,
49264,123, RESOLVED, FIXED,7,4,5,,,
49373,14, RESOLVED, FIXED,7,2,0,,,
49477,23, RESOLVED, FIXED,4,4,1,,,
49495,1143, RESOLVED, FIXED,13,7,15,,,
49506,844, VERIFIED, FIXED,11,5,3,,,
49689,1, RESOLVED, FIXED,1,2,0,,,
49715,0, VERIFIED, FIXED,2,2,0,,,
49818,990, ASSIGNED, (null),2,1,1,,,
49997,5, RESOLVED, FIXED,2,1,0,,,
50070,67, RESOLVED, FIXED,3,3,0,,,
50119,28, VERIFIED, FIXED,2,3,1,,,
50131,5, RESOLVED, FIXED,21,3,0,,,
50162,2, RESOLVED, FIXED,1,2,0,,,
50238,20, RESOLVED, FIXED,4,2,1,,,
50408,4, RESOLVED, FIXED,2,2,0,,,
50463,2, RESOLVED, WONTFIX,4,2,0,,,
50739,0, RESOLVED, FIXED,1,2,0,,,
50767,134, CLOSED, FIXED,14,5,1,,,
50874,0, ASSIGNED, (null),1,2,0,,,
50887,971, ASSIGNED, (null),5,1,0,,,
50976,44, RESOLVED, FIXED,3,3,0,,,
51016,52, RESOLVED, WONTFIX,7,3,0,,,
51073,785, VERIFIED, FIXED,7,4,2,,,
51094,0, ASSIGNED, (null),0,1,0,,,
51182,5, RESOLVED, FIXED,1,2,0,,,
51217,1233, ASSIGNED, (null),8,3,2,,,
51220,0, ASSIGNED, (null),3,2,0,,,
51612,0, VERIFIED, FIXED,3,2,0,,,
51619,0, VERIFIED, FIXED,2,2,0,,,
51644,1, RESOLVED, FIXED,1,1,0,,,
51820,697, RESOLVED, FIXED,2,2,0,,,
51821,18, VERIFIED, FIXED,4,3,0,,,
51840,1673, RESOLVED, FIXED,2,2,1,,,
51872,4, RESOLVED, FIXED,6,3,0,,,
52151,8, RESOLVED, FIXED,1,2,1,,,
52152,348, VERIFIED, FIXED,2,2,0,,,
52338,1303, RESOLVED, FIXED,26,11,21,,,
52361,36, VERIFIED, FIXED,4,3,3,,,
52460,36, VERIFIED, FIXED,3,3,0,,,
52571,33, VERIFIED, FIXED,6,4,0,,,
52610,111, VERIFIED, FIXED,7,5,1,,,
52611,66, RESOLVED, FIXED,2,2,0,,,
52659,0, RESOLVED, FIXED,1,2,0,,,
52707,111, VERIFIED, FIXED,14,7,3,,,
52827,0, RESOLVED, FIXED,2,3,0,,,
52888,108, VERIFIED, FIXED,5,3,0,,,
52899,32, RESOLVED, FIXED,39,6,7,,,
52919,58, RESOLVED, FIXED,3,2,0,,,
52922,30, VERIFIED, FIXED,5,4,0,,,
52950,561, ASSIGNED, (null),3,3,0,,,
53132,0, RESOLVED, FIXED,2,2,0,,,
53160,0, RESOLVED, FIXED,1,1,0,,,
53299,2, RESOLVED, FIXED,2,3,1,,,
53417,1417, RESOLVED, FIXED,11,5,4,,,
53455,8, RESOLVED, FIXED,1,2,0,,,
53641,351, VERIFIED, FIXED,17,4,3,,,
53694,0, RESOLVED, FIXED,1,1,0,,,
53708,0, RESOLVED, FIXED,1,2,0,,,
53742,32, RESOLVED, FIXED,3,1,1,,,
53888,41, RESOLVED, FIXED,1,2,0,,,
54058,6, RESOLVED, FIXED,6,3,3,,,
54173,64, RESOLVED, FIXED,11,5,0,,,
54192,0, ASSIGNED, (null),0,1,1,,,
54206,0, RESOLVED, FIXED,2,2,0,,,
54349,190, CLOSED, FIXED,4,2,0,,,
54356,1, VERIFIED, FIXED,4,3,0,,,
54436,13, VERIFIED, FIXED,6,2,2,,,
54464,3, RESOLVED, FIXED,2,2,0,,,
54825,2, RESOLVED, FIXED,2,3,0,,,
54942,1919, ASSIGNED, (null),8,3,4,,,
55137,0, RESOLVED, FIXED,1,2,0,,,
55205,1611, NEW, (null),1,2,4,,,
55212,0, RESOLVED, FIXED,1,2,0,,,
55320,319, ASSIGNED, (null),8,4,0,,,
55495,0, ASSIGNED, (null),0,1,0,,,
55510,0, RESOLVED, FIXED,3,2,2,,,
55568,3, VERIFIED, FIXED,6,4,1,,,
55615,3, VERIFIED, FIXED,12,7,4,,,
55622,35, RESOLVED, WONTFIX,5,3,1,,,
55814,414, RESOLVED, FIXED,43,10,13,,,
56091,1, VERIFIED, FIXED,5,3,0,,,
56436,1278, RESOLVED, FIXED,1,2,1,,,
56542,0, RESOLVED, FIXED,1,1,0,,,
56871,435, VERIFIED, FIXED,12,4,2,,,
56945,1, RESOLVED, FIXED,4,2,1,,,
56964,809, RESOLVED, FIXED,13,5,5,,,
57130,5, RESOLVED, FIXED,5,3,2,,,
57937,34, RESOLVED, FIXED,2,2,0,,,
57996,1001, RESOLVED, FIXED,10,5,3,,,
58066,24, RESOLVED, FIXED,5,4,1,,,
58179,567, VERIFIED, FIXED,21,7,8,,,
58211,2845, ASSIGNED, (null),6,2,3,,,
58324,0, RESOLVED, FIXED,1,2,0,,,
58333,5, RESOLVED, FIXED,4,3,1,,,
58632,27, RESOLVED, FIXED,3,2,2,,,
58687,26, RESOLVED, FIXED,2,3,0,,,
58772,75, RESOLVED, WONTFIX,2,3,0,,,
58801,87, RESOLVED, FIXED,3,3,1,,,
59420,19, RESOLVED, FIXED,7,3,3,,,
59459,82, VERIFIED, FIXED,15,7,7,,,
59665,26, VERIFIED, FIXED,5,2,1,,,
59739,3, RESOLVED, FIXED,8,4,2,,,
59796,0, RESOLVED, FIXED,2,2,0,,,
59840,2, RESOLVED, FIXED,3,2,1,,,
59945,707, RESOLVED, FIXED,5,5,3,,,
59988,0, RESOLVED, FIXED,1,2,1,,,
60070,0, RESOLVED, FIXED,2,2,0,,,
60226,0, RESOLVED, FIXED,1,2,0,,,
60258,0, RESOLVED, FIXED,3,3,2,,,
60316,8, RESOLVED, FIXED,2,2,0,,,
60393,0, RESOLVED, FIXED,3,2,1,,,
60456,3034, ASSIGNED, (null),5,3,1,,,
60703,49, VERIFIED, FIXED,25,8,11,,,
60795,380, VERIFIED, FIXED,18,7,3,,,
61237,0, RESOLVED, FIXED,2,2,0,,,
61315,11, RESOLVED, FIXED,5,3,2,,,
61358,421, CLOSED, FIXED,2,2,0,,,
61363,4, RESOLVED, FIXED,4,3,0,,,
61379,10, ASSIGNED, (null),3,4,1,,,
61438,3, RESOLVED, FIXED,5,3,0,,,
61477,9, RESOLVED, FIXED,3,3,0,,,
61563,0, RESOLVED, FIXED,1,2,0,,,
61729,7, VERIFIED, FIXED,7,3,2,,,
61782,1, RESOLVED, FIXED,3,2,0,,,
61785,30, VERIFIED, FIXED,6,3,1,,,
61865,5, RESOLVED, FIXED,8,5,1,,,
61866,68, VERIFIED, FIXED,8,4,3,,,
61867,1, RESOLVED, FIXED,3,3,0,,,
61921,5, RESOLVED, FIXED,1,2,0,,,
62067,5, RESOLVED, FIXED,2,2,0,,,
62203,0, RESOLVED, FIXED,6,2,0,,,
62209,1, RESOLVED, FIXED,5,3,0,,,
62332,2, RESOLVED, FIXED,2,2,0,,,
62429,8, RESOLVED, FIXED,13,4,4,,,
62530,0, RESOLVED, FIXED,1,2,0,,,
62874,1082, ASSIGNED, (null),5,3,2,,,
62877,1549, NEW, (null),2,3,1,,,
63062,8, VERIFIED, FIXED,2,3,0,,,
63118,22, VERIFIED, FIXED,5,4,0,,,
63176,0, RESOLVED, FIXED,2,2,0,,,
63294,0, RESOLVED, FIXED,1,2,0,,,
63375,6, VERIFIED, FIXED,2,2,0,,,
63380,21, VERIFIED, FIXED,2,3,0,,,
63423,369, RESOLVED, FIXED,2,1,0,,,
63626,10, VERIFIED, FIXED,12,3,0,,,
63642,0, ASSIGNED, (null),2,1,0,,,
63652,18, VERIFIED, FIXED,7,4,1,,,
63723,27, VERIFIED, FIXED,13,3,2,,,
63787,35, CLOSED, FIXED,11,5,1,,,
63890,369, ASSIGNED, (null),1,2,0,,,
64001,692, ASSIGNED, (null),0,1,0,,,
64040,91, VERIFIED, FIXED,17,7,4,,,
64057,580, RESOLVED, WONTFIX,2,2,1,,,
64066,16, VERIFIED, FIXED,3,3,0,,,
64243,33, ASSIGNED, (null),6,4,0,,,
64456,96, VERIFIED, FIXED,7,4,3,,,
64474,14, VERIFIED, FIXED,3,3,0,,,
64493,2589, ASSIGNED, (null),10,6,9,,,
64500,0, VERIFIED, FIXED,1,2,0,,,
64520,14, VERIFIED, FIXED,3,2,1,,,
64531,13, VERIFIED, FIXED,7,4,3,,,
64561,116, RESOLVED, WONTFIX,1,1,0,,,
64567,3241, ASSIGNED, (null),8,5,2,,,
64579,13, VERIFIED, FIXED,2,2,0,,,
64584,1887, ASSIGNED, (null),19,8,7,,,
64683,12, VERIFIED, FIXED,4,3,0,,,
64692,12, VERIFIED, FIXED,4,3,1,,,
64717,49, ASSIGNED, (null),2,3,1,,,
64832,10, VERIFIED, FIXED,2,3,1,,,
64898,9, VERIFIED, FIXED,5,4,3,,,
64917,10, VERIFIED, FIXED,4,3,0,,,
64933,1, ASSIGNED, (null),2,2,1,,,
64966,804, ASSIGNED, (null),4,2,1,,,
65069,9, VERIFIED, FIXED,2,3,0,,,
65123,1021, ASSIGNED, (null),1,2,1,,,
65188,9, VERIFIED, FIXED,4,3,0,,,
65211,9, VERIFIED, FIXED,4,3,0,,,
65262,23, ASSIGNED, (null),3,1,0,,,
65336,8, VERIFIED, FIXED,3,3,0,,,
65347,18, VERIFIED, FIXED,14,4,3,,,
65355,8, VERIFIED, FIXED,3,3,0,,,
65392,8, VERIFIED, FIXED,4,4,0,,,
65408,902, RESOLVED, FIXED,4,4,0,,,
65454,991, RESOLVED, FIXED,11,7,3,,,
65494,53, RESOLVED, WONTFIX,2,3,0,,,
65584,7, VERIFIED, FIXED,6,4,3,,,
65702,6, VERIFIED, FIXED,4,4,1,,,
65861,1, RESOLVED, WONTFIX,1,2,0,,,
65874,5, VERIFIED, FIXED,3,3,0,,,
65920,4, VERIFIED, FIXED,5,3,0,,,
65930,4, VERIFIED, FIXED,6,4,0,,,
65933,1140, ASSIGNED, (null),1,1,1,,,
66013,3, VERIFIED, FIXED,3,3,0,,,
66049,13, VERIFIED, FIXED,11,4,1,,,
66085,665, ASSIGNED, (null),5,4,4,,,
66089,797, RESOLVED, WONTFIX,2,1,0,,,
66157,12, VERIFIED, FIXED,6,4,1,,,
66176,1, ASSIGNED, (null),0,1,1,,,
66245,20, CLOSED, FIXED,7,5,1,,,
66260,615, VERIFIED, FIXED,9,3,2,,,
66264,1335, RESOLVED, FIXED,4,4,3,,,
66265,408, RESOLVED, FIXED,1,1,0,,,
66461,319, ASSIGNED, (null),15,6,7,,,
66475,1, VERIFIED, FIXED,2,2,0,,,
66578,0, VERIFIED, FIXED,6,3,1,,,
66632,0, VERIFIED, FIXED,9,4,6,,,
66708,2, RESOLVED, FIXED,5,3,0,,,
66879,7, VERIFIED, FIXED,6,3,1,,,
66935,316, RESOLVED, FIXED,2,1,0,,,
66968,0, RESOLVED, WONTFIX,2,1,0,,,
67015,4, VERIFIED, FIXED,9,4,1,,,
67021,0, ASSIGNED, (null),0,1,0,,,
67043,6, VERIFIED, FIXED,7,3,1,,,
67157,6, VERIFIED, FIXED,11,6,3,,,
67164,6, VERIFIED, FIXED,10,5,1,,,
67320,156, ASSIGNED, (null),10,4,5,,,
67334,5, VERIFIED, FIXED,7,4,1,,,
67344,1406, RESOLVED, FIXED,10,3,4,,,
67350,0, ASSIGNED, (null),0,1,0,,,
