BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory ,
25912,21, RESOLVED, WORKSFORME,6,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
26217,908, CLOSED, FIXED,6,3,0,NEW > RESOLVED > REOPENED > NEW > ASSIGNED > RESOLVED > CLOSED, --- > WORKSFORME > --- > FIXED, , 
26428,80, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
26487,20, RESOLVED, WONTFIX,6,4,1,NEW > ASSIGNED > RESOLVED > REOPENED > NEW > RESOLVED, --- > WORKSFORME > --- > WONTFIX, , 
26561,0, RESOLVED, WORKSFORME,3,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
26614,1079, RESOLVED, WORKSFORME,3,3,0,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
26837,153, RESOLVED, WORKSFORME,11,4,1,NEW > RESOLVED > REOPENED > NEW > ASSIGNED > RESOLVED, --- > DUPLICATE > --- > WORKSFORME, , 
26910,3, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
26942,1311, RESOLVED, WORKSFORME,2,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
27023,75, RESOLVED, WORKSFORME,6,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
27061,74, CLOSED, WORKSFORME,6,2,0,NEW > ASSIGNED > RESOLVED > REOPENED > RESOLVED > CLOSED, --- > WORKSFORME > --- > WORKSFORME, , 
27117,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
27228,2, RESOLVED, WORKSFORME,3,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
27399,81, CLOSED, WORKSFORME,10,3,2,NEW > RESOLVED > REOPENED > RESOLVED > CLOSED, --- > WORKSFORME > --- > WORKSFORME, , 
27407,80, CLOSED, WORKSFORME,3,3,2,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
27596,9, RESOLVED, FIXED,6,4,3,NEW > RESOLVED > REOPENED > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME > --- > FIXED, , 
27737,36, RESOLVED, WORKSFORME,2,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
27859,74, RESOLVED, WORKSFORME,5,4,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
28151,880, CLOSED, FIXED,41,4,3,NEW > RESOLVED > REOPENED > ASSIGNED > RESOLVED > REOPENED > ASSIGNED > RESOLVED > CLOSED, --- > WORKSFORME > --- > WORKSFORME > --- > FIXED, , 
28165,29, RESOLVED, WORKSFORME,5,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
28359,17, RESOLVED, WORKSFORME,5,4,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
28399,53, RESOLVED, WORKSFORME,2,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
28410,37, RESOLVED, WORKSFORME,5,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
28450,49, RESOLVED, WORKSFORME,6,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
28581,15, RESOLVED, WORKSFORME,4,3,0,NEW > RESOLVED > REOPENED > NEW > RESOLVED, --- > DUPLICATE > --- > WORKSFORME, , 
28689,50, CLOSED, WORKSFORME,6,2,0,NEW > ASSIGNED > RESOLVED > CLOSED, --- > WORKSFORME, , 
28692,20, RESOLVED, FIXED,4,2,0,NEW > ASSIGNED > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > FIXED, , 
28944,40, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
28948,659, RESOLVED, WORKSFORME,4,5,2,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
28955,32, RESOLVED, WORKSFORME,13,3,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
28959,188, RESOLVED, WORKSFORME,51,9,5,NEW > ASSIGNED > NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
28996,75, RESOLVED, WORKSFORME,4,3,1,NEW > ASSIGNED > RESOLVED > REOPENED > NEW > RESOLVED, --- > FIXED > --- > WORKSFORME, , 
29087,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
29132,118, RESOLVED, WORKSFORME,1,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
29162,40, RESOLVED, WORKSFORME,1,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
29193,19, RESOLVED, WORKSFORME,3,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
29214,29, RESOLVED, WORKSFORME,3,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
29246,1826, CLOSED, WORKSFORME,4,3,0,NEW > RESOLVED > VERIFIED > CLOSED, --- > WORKSFORME, , 
29291,657, VERIFIED, WORKSFORME,6,4,0,NEW > ASSIGNED > NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
29324,18, RESOLVED, WORKSFORME,2,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
29368,15, RESOLVED, WORKSFORME,7,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
29378,11, RESOLVED, WORKSFORME,1,1,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
29382,21, RESOLVED, WORKSFORME,2,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
29453,0, RESOLVED, WORKSFORME,1,1,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
29548,1268, RESOLVED, WORKSFORME,3,3,0,NEW > ASSIGNED > RESOLVED > REOPENED > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, , 
29700,28, RESOLVED, WORKSFORME,17,6,0,NEW > ASSIGNED > NEW > ASSIGNED > NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
29704,21, RESOLVED, WORKSFORME,5,5,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
29922,7, RESOLVED, WORKSFORME,2,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
29976,2, RESOLVED, WORKSFORME,4,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
29977,839, CLOSED, FIXED,9,2,0,NEW > ASSIGNED > NEW > ASSIGNED > RESOLVED > REOPENED > ASSIGNED > RESOLVED > CLOSED, --- > WORKSFORME > --- > FIXED, , 
30039,77, CLOSED, WORKSFORME,3,3,0,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
30043,0, RESOLVED, WORKSFORME,2,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
30122,27, RESOLVED, WORKSFORME,4,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
30391,6, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
30453,23, RESOLVED, WORKSFORME,6,3,1,NEW > RESOLVED > REOPENED > NEW > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, , 
30573,18, CLOSED, WORKSFORME,7,3,2,NEW > ASSIGNED > RESOLVED > CLOSED, --- > WORKSFORME, , 
30673,14, RESOLVED, FIXED,4,2,0,NEW > ASSIGNED > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > FIXED, , 
30828,8, RESOLVED, WORKSFORME,1,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
30913,9, RESOLVED, WORKSFORME,5,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
30921,369, RESOLVED, WORKSFORME,15,9,1,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
30934,8, RESOLVED, WORKSFORME,3,4,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
31101,0, RESOLVED, WORKSFORME,9,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
31188,4, RESOLVED, WORKSFORME,7,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
31290,40, VERIFIED, WORKSFORME,3,3,0,NEW > ASSIGNED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
31613,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
31713,1, RESOLVED, WORKSFORME,5,3,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
31787,1148, RESOLVED, WORKSFORME,1,2,0,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
31791,5, RESOLVED, WORKSFORME,11,4,4,NEW > ASSIGNED > NEW > RESOLVED > REOPENED > RESOLVED, --- > WONTFIX > --- > WORKSFORME, , 
31838,13, RESOLVED, WORKSFORME,8,4,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
31889,5, RESOLVED, WORKSFORME,3,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
31963,4, RESOLVED, WORKSFORME,14,3,1,NEW > ASSIGNED > RESOLVED > REOPENED > RESOLVED, --- > FIXED > --- > WORKSFORME, , 
31971,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
32098,210, RESOLVED, WORKSFORME,2,2,0,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
32114,812, CLOSED, FIXED,6,3,0,NEW > ASSIGNED > RESOLVED > REOPENED > RESOLVED > CLOSED, --- > WORKSFORME > --- > FIXED, , 
32238,36, CLOSED, WORKSFORME,4,3,1,UNCONFIRMED > NEW > ASSIGNED > RESOLVED > CLOSED, --- > WORKSFORME, , 
32243,13, CLOSED, WORKSFORME,2,2,0,NEW > RESOLVED > VERIFIED > CLOSED, --- > WORKSFORME, , 
32252,12, RESOLVED, WORKSFORME,1,2,0,UNCONFIRMED > NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
32439,7, CLOSED, WORKSFORME,3,2,0,UNCONFIRMED > NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
32520,0, RESOLVED, WORKSFORME,4,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
32548,18, RESOLVED, WORKSFORME,3,4,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
32553,1088, VERIFIED, FIXED,16,4,3,NEW > RESOLVED > REOPENED > NEW > ASSIGNED > NEW > RESOLVED > REOPENED > ASSIGNED > NEW > RESOLVED > VERIFIED, --- > WORKSFORME > --- > WORKSFORME > --- > FIXED, , 
32716,1217, VERIFIED, WORKSFORME,4,4,2,NEW > ASSIGNED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
32740,10, RESOLVED, WORKSFORME,5,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
32763,7, RESOLVED, WORKSFORME,1,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
32908,23, VERIFIED, FIXED,6,3,0,NEW > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > FIXED, , 
33048,605, RESOLVED, WORKSFORME,2,3,1,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
33084,16, CLOSED, WORKSFORME,5,4,0,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
33102,1133, RESOLVED, WORKSFORME,11,4,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
33131,5, RESOLVED, WORKSFORME,3,2,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
33168,7, RESOLVED, WORKSFORME,10,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
33247,894, RESOLVED, WORKSFORME,3,4,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
33262,7, RESOLVED, WORKSFORME,7,4,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
33271,7, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
33394,6, RESOLVED, WORKSFORME,7,4,0,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
33469,892, RESOLVED, WORKSFORME,2,3,0,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
33524,738, RESOLVED, WORKSFORME,6,4,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
33540,132, RESOLVED, WORKSFORME,3,4,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
33567,5, RESOLVED, WORKSFORME,6,4,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
33575,5, RESOLVED, WORKSFORME,2,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
33597,461, RESOLVED, WORKSFORME,9,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
33705,1, CLOSED, FIXED,7,2,1,NEW > RESOLVED > REOPENED > RESOLVED > VERIFIED > CLOSED, --- > WORKSFORME > --- > FIXED, , 
33720,0, RESOLVED, WORKSFORME,1,1,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
33742,7, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
33901,2168, RESOLVED, WORKSFORME,5,4,3,NEW > RESOLVED > REOPENED > NEW > ASSIGNED > NEW > RESOLVED, --- > WONTFIX > --- > WORKSFORME, , 
33939,0, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
33944,81, RESOLVED, FIXED,17,3,0,NEW > ASSIGNED > RESOLVED > REOPENED > ASSIGNED > RESOLVED, --- > WORKSFORME > --- > FIXED, , 
33947,4, CLOSED, WORKSFORME,5,3,0,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
34009,6, RESOLVED, WORKSFORME,3,4,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
34074,0, RESOLVED, WORKSFORME,1,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
34087,441, RESOLVED, WORKSFORME,5,4,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
34097,5, CLOSED, WORKSFORME,3,3,0,NEW > ASSIGNED > RESOLVED > CLOSED, --- > WORKSFORME, , 
34104,3, CLOSED, WORKSFORME,2,1,0,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
34110,4, RESOLVED, WORKSFORME,3,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
34244,56, RESOLVED, WORKSFORME,9,5,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
34259,2469, RESOLVED, WORKSFORME,11,9,1,NEW > ASSIGNED > RESOLVED > REOPENED > NEW > ASSIGNED > NEW > RESOLVED, --- > FIXED > --- > WORKSFORME, , 
34264,24, RESOLVED, WORKSFORME,2,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
34361,1, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
34376,441, RESOLVED, WORKSFORME,28,4,3,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
34411,1, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
34421,603, VERIFIED, FIXED,29,6,8,NEW > ASSIGNED > NEW > ASSIGNED > RESOLVED > REOPENED > NEW > RESOLVED > ASSIGNED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > LATER > --- > FIXED, , 
34461,7, RESOLVED, WORKSFORME,3,4,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
34738,771, RESOLVED, WORKSFORME,23,6,3,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
34778,1, RESOLVED, WORKSFORME,6,4,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
34987,2, RESOLVED, WORKSFORME,5,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
35065,2, RESOLVED, WORKSFORME,5,2,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
35133,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
35205,0, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
35297,551, RESOLVED, WORKSFORME,2,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
35317,13, RESOLVED, WORKSFORME,3,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
35394,587, RESOLVED, WORKSFORME,2,3,0,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
35474,10, RESOLVED, WORKSFORME,7,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
35572,169, RESOLVED, WORKSFORME,2,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
35578,191, RESOLVED, FIXED,8,4,0,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > FIXED, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (FIXED) , 
35822,921, CLOSED, WORKSFORME,14,3,0,NEW > ASSIGNED > RESOLVED > CLOSED, --- > WORKSFORME, , 
35887,2142, RESOLVED, WORKSFORME,6,4,3,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
35940,2, RESOLVED, WORKSFORME,10,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
35983,5, RESOLVED, WORKSFORME,4,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
36016,5, RESOLVED, WORKSFORME,6,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
36084,52, RESOLVED, WORKSFORME,14,5,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
36169,6, RESOLVED, WORKSFORME,3,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
36385,21, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
36415,760, CLOSED, FIXED,7,2,0,NEW > ASSIGNED > RESOLVED > REOPENED > RESOLVED > CLOSED, --- > WORKSFORME > --- > FIXED, , 
36565,16, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
36638,10, RESOLVED, WORKSFORME,3,2,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
36648,445, RESOLVED, WORKSFORME,6,4,0,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
36843,1, RESOLVED, WORKSFORME,1,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
36984,50, RESOLVED, WORKSFORME,18,3,1,NEW > RESOLVED > REOPENED > NEW > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, , 
37042,288, VERIFIED, WORKSFORME,6,2,1,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
37054,1060, RESOLVED, WORKSFORME,3,4,0,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
37105,784, RESOLVED, WORKSFORME,6,6,2,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
37229,23, CLOSED, WORKSFORME,5,2,0,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
37396,1069, RESOLVED, WORKSFORME,2,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
37402,1718, RESOLVED, WORKSFORME,4,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
37593,1138, RESOLVED, WORKSFORME,3,4,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
37651,358, RESOLVED, WORKSFORME,7,3,2,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
37810,310, RESOLVED, WORKSFORME,2,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
37865,1130, RESOLVED, WORKSFORME,4,4,0,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
37885,1052, RESOLVED, WORKSFORME,4,3,2,NEW > ASSIGNED > NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
37947,369, RESOLVED, WORKSFORME,8,6,0,NEW > ASSIGNED > RESOLVED > REOPENED > NEW > RESOLVED, --- > WONTFIX > --- > WORKSFORME, , 
38080,933, RESOLVED, WORKSFORME,5,3,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
38192,106, RESOLVED, WORKSFORME,4,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
38220,18, RESOLVED, WORKSFORME,7,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
38322,751, RESOLVED, WORKSFORME,9,5,4,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
38414,1476, RESOLVED, WORKSFORME,3,3,0,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
38527,35, RESOLVED, WORKSFORME,2,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
38700,1122, RESOLVED, WORKSFORME,8,5,0,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
38718,1111, RESOLVED, WORKSFORME,7,3,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
38909,1032, RESOLVED, WORKSFORME,21,6,6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
38944,2353, RESOLVED, WORKSFORME,5,6,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
39194,692, RESOLVED, WORKSFORME,4,3,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
39365,1454, RESOLVED, WORKSFORME,2,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
39461,1383, RESOLVED, WORKSFORME,7,4,1,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
39569,1013, RESOLVED, WORKSFORME,18,19,7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
39637,237, RESOLVED, WORKSFORME,5,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
39691,1085, RESOLVED, WORKSFORME,5,3,1,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
39719,2, RESOLVED, WORKSFORME,3,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
39788,306, RESOLVED, WORKSFORME,10,3,3,NEW > RESOLVED > REOPENED > ASSIGNED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, , 
39854,67, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
39977,781, RESOLVED, WORKSFORME,5,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
39986,32, RESOLVED, WORKSFORME,23,3,3,NEW > ASSIGNED > RESOLVED > REOPENED > ASSIGNED > RESOLVED > REOPENED > RESOLVED, --- > FIXED > --- > FIXED > --- > WORKSFORME, , 
40168,210, RESOLVED, WORKSFORME,1,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
40394,217, RESOLVED, WORKSFORME,4,5,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
40836,644, VERIFIED, WORKSFORME,2,2,0,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
40977,825, RESOLVED, WORKSFORME,2,3,0,NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
41027,6, RESOLVED, WORKSFORME,2,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
41251,42, CLOSED, WORKSFORME,5,3,0,NEW > RESOLVED > CLOSED, --- > WORKSFORME, , 
41303,18, RESOLVED, WORKSFORME,6,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
41528,42, VERIFIED, WORKSFORME,4,2,0,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
41639,574, RESOLVED, WORKSFORME,1,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
41756,230, RESOLVED, WORKSFORME,9,5,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
41822,6, RESOLVED, WORKSFORME,4,4,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
41970,825, RESOLVED, WORKSFORME,2,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
42002,440, CLOSED, WORKSFORME,6,3,1,NEW > RESOLVED > VERIFIED > CLOSED, --- > WORKSFORME, , 
42148,386, CLOSED, WORKSFORME,5,4,0,NEW > ASSIGNED > RESOLVED > VERIFIED > CLOSED, --- > WORKSFORME, , 
42170,42, RESOLVED, WORKSFORME,4,2,0,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
42238,237, RESOLVED, WORKSFORME,10,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
42260,55, RESOLVED, WORKSFORME,6,3,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
42265,2664, RESOLVED, WORKSFORME,3,4,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
