FFAndroidWFM,FFAndroidNWFM,IndustryWFM,IndustryNWFM,WikiWFM,WikiNWFM,EclipseWFM,EclipseNWFM,FirefoxWFM,FirefoxNWFM,MoodleWFM,MoodleNWFM
,,,,,,,1,,8,,
,,,,,,,0,,45,,
,,,,,,,13,,2,,
,,,,,,,7,,10,,
,,,,,,,14,,11,,
,,,,,,,0,,5,,
,,,,,,,5,,7,,
,,,,,,,1,,8,,
,,,,,,,2,,36,,
,,,,,,,6,,4,,
,,,,,,,4,,11,,
,,,,,,,9,,13,,
,,,,,,,5,,0,,
,,,,,,,10,,5,,
,,,,,,,6,,8,,
,,,,,,,1,,2,,
,,,,,,,19,,13,,
,,,,,,,1,,8,,
,,,,,,,1,,0,,
,,,,,,,5,,4,,
,,,,,,,1,,16,,
,,,,,,,0,,8,,
,,,,,,,2,,2,,
,,,,,,,2,,3,,
,,,,,,,5,,5,,
,,,,,,,11,,12,,
,,,,,,,1,,5,,
,,,,,,,12,,3,,
,,,,,,,4,,38,,
,,,,,,,2,,29,,
,,,,,,,5,,16,,
,,,,,,,1,,0,,
,,,,,,,1,,5,,
,,,,,,,30,,2,,
,,,,,,,3,,0,,
,,,,,,,1,,6,,
,,,,,,,7,,3,,
,,,,,,,3,,6,,
,,,,,,,6,,10,,
,,,,,,,0,,9,,
,,,,,,,1,,2,,
,,,,,,,0,,15,,
,,,,,,,3,,3,,
,,,,,,,1,,17,,
,,,,,,,0,,11,,
,,,,,,,2,,35,,
,,,,,,,2,,4,,
,,,,,,,1,,2,,
,,,,,,,4,,1,,
,,,,,,,0,,7,,
,,,,,,,0,,11,,
,,,,,,,0,,3,,
,,,,,,,8,,34,,
,,,,,,,0,,11,,
,,,,,,,4,,3,,
,,,,,,,0,,8,,
,,,,,,,0,,0,,
,,,,,,,11,,6,,
,,,,,,,1,,3,,
,,,,,,,4,,8,,
,,,,,,,7,,6,,
,,,,,,,5,,4,,
,,,,,,,2,,13,,
,,,,,,,1,,24,,
,,,,,,,14,,4,,
,,,,,,,1,,11,,
,,,,,,,1,,18,,
,,,,,,,7,,8,,
,,,,,,,1,,0,,
,,,,,,,12,,19,,
,,,,,,,4,,18,,
,,,,,,,2,,2,,
,,,,,,,3,,34,,
,,,,,,,5,,19,,
,,,,,,,3,,7,,
,,,,,,,4,,126,,
,,,,,,,0,,6,,
,,,,,,,3,,4,,
,,,,,,,0,,5,,
,,,,,,,7,,8,,
,,,,,,,1,,1,,
,,,,,,,5,,8,,
,,,,,,,7,,3,,
,,,,,,,7,,2,,
,,,,,,,12,,1,,
,,,,,,,4,,0,,
,,,,,,,4,,2,,
,,,,,,,1,,34,,
,,,,,,,8,,118,,
,,,,,,,0,,7,,
,,,,,,,1,,6,,
,,,,,,,0,,9,,
,,,,,,,0,,6,,
,,,,,,,0,,1,,
,,,,,,,1,,10,,
,,,,,,,8,,20,,
,,,,,,,30,,0,,
,,,,,,,4,,3,,
,,,,,,,6,,17,,
,,,,,,,1,,29,,
,,,,,,,19,,7,,
,,,,,,,3,,53,,
,,,,,,,0,,8,,
,,,,,,,4,,2,,
,,,,,,,3,,8,,
,,,,,,,4,,41,,
,,,,,,,0,,3,,
,,,,,,,7,,8,,
,,,,,,,8,,4,,
,,,,,,,1,,14,,
,,,,,,,15,,8,,
,,,,,,,3,,5,,
,,,,,,,16,,14,,
,,,,,,,3,,2,,
,,,,,,,2,,30,,
,,,,,,,5,,25,,
,,,,,,,1,,3,,
,,,,,,,5,,2,,
,,,,,,,8,,10,,
,,,,,,,3,,14,,
,,,,,,,0,,2,,
,,,,,,,6,,84,,
,,,,,,,7,,5,,
,,,,,,,23,,8,,
,,,,,,,13,,11,,
,,,,,,,3,,6,,
,,,,,,,5,,18,,
,,,,,,,1,,10,,
,,,,,,,3,,7,,
,,,,,,,5,,2,,
,,,,,,,11,,0,,
,,,,,,,1,,2,,
,,,,,,,21,,7,,
,,,,,,,1,,0,,
,,,,,,,0,,3,,
,,,,,,,1,,6,,
,,,,,,,1,,6,,
,,,,,,,11,,12,,
,,,,,,,21,,1,,
,,,,,,,1,,24,,
,,,,,,,2,,6,,
,,,,,,,12,,11,,
,,,,,,,1,,0,,
,,,,,,,3,,3,,
,,,,,,,0,,2,,
,,,,,,,36,,11,,
,,,,,,,0,,74,,
,,,,,,,1,,5,,
,,,,,,,3,,39,,
,,,,,,,5,,0,,
,,,,,,,2,,10,,
,,,,,,,4,,118,,
,,,,,,,7,,17,,
,,,,,,,2,,8,,
,,,,,,,0,,3,,
,,,,,,,7,,25,,
,,,,,,,1,,13,,
,,,,,,,2,,1,,
,,,,,,,1,,21,,
,,,,,,,2,,3,,
,,,,,,,4,,15,,
,,,,,,,14,,2,,
,,,,,,,0,,4,,
,,,,,,,1,,6,,
,,,,,,,3,,140,,
,,,,,,,1,,4,,
,,,,,,,4,,4,,
,,,,,,,15,,15,,
,,,,,,,3,,9,,
,,,,,,,1,,10,,
,,,,,,,6,,24,,
,,,,,,,2,,11,,
,,,,,,,0,,1,,
,,,,,,,3,,6,,
,,,,,,,6,,6,,
,,,,,,,4,,42,,
,,,,,,,0,,35,,
,,,,,,,0,,10,,
,,,,,,,2,,12,,
,,,,,,,1,,3,,
,,,,,,,8,,5,,
,,,,,,,0,,2,,
,,,,,,,1,,9,,
,,,,,,,2,,9,,
,,,,,,,4,,17,,
,,,,,,,1,,1,,
,,,,,,,0,,5,,
,,,,,,,5,,2,,
,,,,,,,0,,11,,
,,,,,,,6,,2,,
,,,,,,,7,,11,,
,,,,,,,0,,5,,
,,,,,,,1,,10,,
,,,,,,,1,,3,,
,,,,,,,1,,4,,
,,,,,,,3,,28,,
,,,,,,,2,,21,,
,,,,,,,0,,3,,
,,,,,,,2,,4,,
,,,,,,,1,,0,,
,,,,,,,5,,2,,
,,,,,,,10,,6,,
,,,,,,,7,,3,,
,,,,,,,4,,22,,
,,,,,,,0,,12,,
,,,,,,,2,,3,,
,,,,,,,6,,3,,
,,,,,,,2,,10,,
,,,,,,,5,,11,,
,,,,,,,1,,2,,
,,,,,,,3,,26,,
,,,,,,,6,,11,,
,,,,,,,2,,0,,
,,,,,,,3,,8,,
,,,,,,,1,,7,,
,,,,,,,1,,2,,
,,,,,,,0,,8,,
,,,,,,,0,,8,,
,,,,,,,2,,1,,
,,,,,,,4,,4,,
,,,,,,,3,,5,,
,,,,,,,5,,5,,
,,,,,,,0,,3,,
,,,,,,,1,,22,,
,,,,,,,2,,5,,
,,,,,,,16,,3,,
,,,,,,,4,,3,,
,,,,,,,0,,12,,
,,,,,,,1,,9,,
,,,,,,,1,,7,,
,,,,,,,2,,5,,
,,,,,,,5,,2,,
,,,,,,,2,,8,,
,,,,,,,3,,5,,
,,,,,,,0,,12,,
,,,,,,,0,,1,,
,,,,,,,5,,4,,
,,,,,,,2,,3,,
,,,,,,,3,,42,,
,,,,,,,1,,5,,
,,,,,,,7,,1,,
,,,,,,,1,,12,,
,,,,,,,1,,11,,
,,,,,,,1,,0,,
,,,,,,,1,,4,,
,,,,,,,1,,2,,
,,,,,,,5,,8,,
,,,,,,,4,,32,,
,,,,,,,1,,25,,
,,,,,,,7,,57,,
,,,,,,,1,,4,,
,,,,,,,1,,3,,
,,,,,,,1,,4,,
,,,,,,,8,,14,,
,,,,,,,11,,31,,
,,,,,,,2,,8,,
,,,,,,,5,,8,,
,,,,,,,1,,1,,
,,,,,,,27,,5,,
,,,,,,,17,,0,,
,,,,,,,4,,20,,
,,,,,,,3,,10,,
,,,,,,,2,,39,,
,,,,,,,2,,12,,
,,,,,,,1,,29,,
,,,,,,,3,,3,,
,,,,,,,10,,5,,
,,,,,,,1,,26,,
,,,,,,,1,,7,,
,,,,,,,2,,2,,
,,,,,,,0,,9,,
,,,,,,,20,,3,,
,,,,,,,6,,18,,
,,,,,,,0,,14,,
,,,,,,,1,,6,,
,,,,,,,6,,20,,
,,,,,,,3,,4,,
,,,,,,,0,,36,,
,,,,,,,16,,2,,
,,,,,,,0,,72,,
,,,,,,,6,,1,,
,,,,,,,4,,36,,
,,,,,,,4,,4,,
,,,,,,,17,,1,,
,,,,,,,1,,15,,
,,,,,,,3,,16,,
,,,,,,,1,,0,,
,,,,,,,3,,22,,
,,,,,,,3,,12,,
,,,,,,,25,,10,,
,,,,,,,7,,8,,
,,,,,,,1,,1,,
,,,,,,,4,,1,,
,,,,,,,0,,1,,
,,,,,,,1,,3,,
,,,,,,,2,,4,,
,,,,,,,9,,43,,
,,,,,,,3,,11,,
,,,,,,,0,,2,,
,,,,,,,1,,48,,
,,,,,,,4,,4,,
,,,,,,,0,,4,,
,,,,,,,0,,4,,
,,,,,,,1,,5,,
,,,,,,,1,,28,,
,,,,,,,4,,10,,
,,,,,,,3,,4,,
,,,,,,,2,,6,,
,,,,,,,1,,5,,
,,,,,,,2,,3,,
,,,,,,,1,,5,,
,,,,,,,1,,1,,
,,,,,,,1,,13,,
,,,,,,,1,,2,,
,,,,,,,9,,11,,
,,,,,,,4,,5,,
,,,,,,,2,,3,,
,,,,,,,6,,13,,
,,,,,,,6,,43,,
,,,,,,,1,,8,,
,,,,,,,2,,15,,
,,,,,,,0,,15,,
,,,,,,,3,,10,,
,,,,,,,4,,2,,
,,,,,,,4,,4,,
,,,,,,,1,,3,,
,,,,,,,1,,3,,
,,,,,,,2,,4,,
,,,,,,,5,,15,,
,,,,,,,2,,13,,
,,,,,,,6,,0,,
,,,,,,,2,,14,,
,,,,,,,2,,602,,
,,,,,,,2,,18,,
,,,,,,,4,,8,,
,,,,,,,2,,10,,
,,,,,,,2,,30,,
,,,,,,,3,,1,,
,,,,,,,1,,36,,
,,,,,,,1,,335,,
,,,,,,,2,,6,,
,,,,,,,6,,4,,
,,,,,,,2,,48,,
,,,,,,,1,,1,,
,,,,,,,2,,4,,
,,,,,,,2,,1,,
,,,,,,,1,,0,,
,,,,,,,11,,13,,
,,,,,,,1,,4,,
,,,,,,,1,,13,,
,,,,,,,3,,11,,
,,,,,,,1,,3,,
,,,,,,,3,,18,,
,,,,,,,2,,3,,
,,,,,,,10,,10,,
,,,,,,,10,,8,,
,,,,,,,1,,4,,
,,,,,,,1,,6,,
,,,,,,,3,,45,,
,,,,,,,1,,3,,
,,,,,,,2,,14,,
,,,,,,,1,,0,,
,,,,,,,2,,6,,
,,,,,,,3,,10,,
,,,,,,,1,,2,,
,,,,,,,1,,3,,
,,,,,,,1,,1,,
,,,,,,,2,,8,,
,,,,,,,2,,4,,
,,,,,,,4,,9,,
,,,,,,,2,,4,,
,,,,,,,2,,9,,
,,,,,,,1,,2,,
,,,,,,,2,,5,,
,,,,,,,2,,5,,
,,,,,,,6,,26,,
,,,,,,,1,,3,,
,,,,,,,2,,44,,
,,,,,,,1,,6,,
,,,,,,,5,,3,,
,,,,,,,2,,3,,
,,,,,,,1,,4,,
,,,,,,,8,,2,,
,,,,,,,1,,3,,
,,,,,,,1,,3,,
,,,,,,,1,,4,,
,,,,,,,6,,1,,
,,,,,,,4,,4,,
,,,,,,,2,,1,,
,,,,,,,5,,3,,
,,,,,,,3,,5,,
,,,,,,,2,,4,,
,,,,,,,1,,0,,
,,,,,,,1,,65,,
,,,,,,,1,,2,,
,,,,,,,2,,19,,
,,,,,,,1,,21,,
,,,,,,,1,,3,,
,,,,,,,1,,12,,
,,,,,,,0,,5,,
,,,,,,,1,,27,,
,,,,,,,1,,19,,
,,,,,,,3,,13,,
,,,,,,,5,,1,,
,,,,,,,2,,5,,
,,,,,,,0,,0,,
,,,,,,,2,,3,,
,,,,,,,2,,10,,
,,,,,,,1,,3,,
,,,,,,,1,,15,,
,,,,,,,4,,22,,
,,,,,,,6,,17,,
,,,,,,,4,,16,,
,,,,,,,3,,5,,
,,,,,,,4,,2,,
,,,,,,,2,,5,,
,,,,,,,2,,6,,
,,,,,,,4,,7,,
,,,,,,,2,,7,,
,,,,,,,2,,27,,
,,,,,,,3,,8,,
,,,,,,,0,,13,,
,,,,,,,0,,0,,
,,,,,,,7,,2,,
,,,,,,,2,,1,,
,,,,,,,1,,13,,
,,,,,,,3,,3,,
,,,,,,,1,,0,,
,,,,,,,1,,1,,
,,,,,,,1,,0,,
,,,,,,,0,,1,,
,,,,,,,2,,4,,
,,,,,,,2,,18,,
,,,,,,,2,,1,,
,,,,,,,1,,1,,
,,,,,,,1,,3,,
,,,,,,,1,,9,,
,,,,,,,1,,0,,
,,,,,,,1,,3,,
,,,,,,,1,,55,,
,,,,,,,3,,15,,
,,,,,,,3,,14,,
,,,,,,,4,,11,,
,,,,,,,4,,38,,
,,,,,,,3,,3,,
,,,,,,,3,,1,,
,,,,,,,4,,8,,
,,,,,,,4,,6,,
,,,,,,,4,,0,,
,,,,,,,4,,4,,
,,,,,,,4,,14,,
,,,,,,,5,,0,,
,,,,,,,4,,1,,
,,,,,,,4,,10,,
,,,,,,,5,,12,,
,,,,,,,8,,7,,
,,,,,,,2,,2,,
,,,,,,,2,,11,,
,,,,,,,2,,57,,
,,,,,,,3,,0,,
,,,,,,,2,,7,,
,,,,,,,4,,34,,
,,,,,,,4,,14,,
,,,,,,,4,,4,,
,,,,,,,4,,12,,
,,,,,,,3,,0,,
,,,,,,,3,,1,,
,,,,,,,3,,2,,
,,,,,,,4,,10,,
,,,,,,,4,,6,,
,,,,,,,5,,34,,
,,,,,,,7,,1,,
,,,,,,,5,,4,,
,,,,,,,6,,17,,
,,,,,,,2,,20,,
,,,,,,,5,,8,,
,,,,,,,4,,2,,
,,,,,,,2,,30,,
,,,,,,,1,,5,,
,,,,,,,2,,4,,
,,,,,,,1,,4,,
,,,,,,,3,,8,,
,,,,,,,8,,0,,
,,,,,,,12,,4,,
,,,,,,,2,,3,,
,,,,,,,5,,5,,
,,,,,,,2,,3,,
,,,,,,,2,,4,,
,,,,,,,0,,5,,
,,,,,,,2,,0,,
,,,,,,,3,,10,,
,,,,,,,4,,47,,
,,,,,,,1,,9,,
,,,,,,,1,,5,,
,,,,,,,3,,19,,
,,,,,,,1,,13,,
,,,,,,,5,,13,,
,,,,,,,1,,13,,
,,,,,,,1,,6,,
,,,,,,,2,,2,,
,,,,,,,2,,3,,
,,,,,,,0,,96,,
,,,,,,,2,,29,,
,,,,,,,3,,12,,
,,,,,,,1,,2,,
,,,,,,,6,,6,,
,,,,,,,0,,7,,
,,,,,,,2,,5,,
,,,,,,,4,,42,,
,,,,,,,4,,21,,
,,,,,,,0,,10,,
,,,,,,,1,,0,,
,,,,,,,1,,2,,
,,,,,,,1,,9,,
,,,,,,,34,,78,,
,,,,,,,19,,17,,
,,,,,,,4,,11,,
,,,,,,,3,,20,,
,,,,,,,1,,37,,
,,,,,,,6,,3,,
,,,,,,,3,,4,,
,,,,,,,1,,8,,
,,,,,,,1,,0,,
,,,,,,,3,,10,,
,,,,,,,1,,52,,
,,,,,,,0,,10,,
,,,,,,,5,,2,,
,,,,,,,3,,3,,
,,,,,,,8,,6,,
,,,,,,,3,,3,,
,,,,,,,2,,10,,
,,,,,,,3,,9,,
,,,,,,,2,,1,,
,,,,,,,7,,6,,
,,,,,,,4,,5,,
,,,,,,,0,,62,,
,,,,,,,3,,4,,
,,,,,,,7,,1,,
,,,,,,,4,,3,,
,,,,,,,10,,2,,
,,,,,,,6,,9,,
,,,,,,,6,,33,,
,,,,,,,3,,6,,
,,,,,,,3,,14,,
,,,,,,,6,,7,,
,,,,,,,3,,45,,
,,,,,,,2,,5,,
,,,,,,,9,,6,,
,,,,,,,5,,14,,
,,,,,,,3,,13,,
,,,,,,,2,,2,,
,,,,,,,2,,6,,
,,,,,,,2,,7,,
,,,,,,,3,,3,,
,,,,,,,5,,2,,
,,,,,,,8,,2,,
,,,,,,,3,,29,,
,,,,,,,2,,50,,
,,,,,,,13,,1,,
,,,,,,,4,,26,,
,,,,,,,3,,12,,
,,,,,,,3,,17,,
,,,,,,,2,,16,,
,,,,,,,5,,2,,
,,,,,,,3,,26,,
,,,,,,,1,,8,,
,,,,,,,6,,1,,
,,,,,,,2,,19,,
,,,,,,,3,,3,,
,,,,,,,7,,7,,
,,,,,,,12,,22,,
,,,,,,,0,,42,,
,,,,,,,4,,4,,
,,,,,,,34,,8,,
,,,,,,,7,,0,,
,,,,,,,3,,729,,
,,,,,,,2,,2,,
,,,,,,,4,,10,,
,,,,,,,8,,16,,
,,,,,,,3,,4,,
,,,,,,,2,,12,,
,,,,,,,2,,0,,
,,,,,,,1,,10,,
,,,,,,,7,,4,,
,,,,,,,1,,5,,
,,,,,,,3,,5,,
,,,,,,,4,,20,,
,,,,,,,3,,3,,
,,,,,,,1,,4,,
,,,,,,,1,,0,,
,,,,,,,3,,19,,
,,,,,,,2,,66,,
,,,,,,,5,,71,,
,,,,,,,1,,8,,
,,,,,,,2,,0,,
,,,,,,,3,,1,,
,,,,,,,3,,6,,
,,,,,,,3,,0,,
,,,,,,,3,,3,,
,,,,,,,1,,2,,
,,,,,,,4,,14,,
,,,,,,,0,,0,,
,,,,,,,2,,25,,
,,,,,,,0,,3,,
,,,,,,,3,,2,,
,,,,,,,0,,56,,
,,,,,,,1,,11,,
,,,,,,,4,,1,,
,,,,,,,3,,3,,
,,,,,,,3,,15,,
,,,,,,,2,,4,,
,,,,,,,7,,14,,
,,,,,,,1,,8,,
,,,,,,,5,,31,,
,,,,,,,3,,21,,
,,,,,,,1,,14,,
,,,,,,,9,,6,,
,,,,,,,4,,5,,
,,,,,,,4,,18,,
,,,,,,,2,,4,,
,,,,,,,15,,4,,
,,,,,,,9,,10,,
,,,,,,,0,,2,,
,,,,,,,2,,7,,
,,,,,,,1,,2,,
,,,,,,,3,,4,,
,,,,,,,5,,3,,
,,,,,,,6,,3,,
,,,,,,,11,,3,,
,,,,,,,4,,1,,
,,,,,,,1,,6,,
,,,,,,,2,,3,,
,,,,,,,3,,15,,
,,,,,,,2,,9,,
,,,,,,,3,,11,,
,,,,,,,1,,12,,
,,,,,,,4,,1,,
,,,,,,,2,,1,,
,,,,,,,3,,31,,
,,,,,,,2,,26,,
,,,,,,,4,,4,,
,,,,,,,1,,4,,
,,,,,,,1,,4,,
,,,,,,,1,,18,,
,,,,,,,3,,2,,
,,,,,,,24,,2,,
,,,,,,,2,,4,,
,,,,,,,2,,5,,
,,,,,,,4,,51,,
,,,,,,,2,,12,,
,,,,,,,4,,3,,
,,,,,,,3,,14,,
,,,,,,,3,,2,,
,,,,,,,3,,10,,
,,,,,,,7,,2,,
,,,,,,,2,,17,,
,,,,,,,9,,3,,
,,,,,,,5,,23,,
,,,,,,,6,,3,,
,,,,,,,5,,1,,
,,,,,,,9,,7,,
,,,,,,,2,,3,,
,,,,,,,4,,2,,
,,,,,,,3,,60,,
,,,,,,,2,,13,,
,,,,,,,2,,0,,
,,,,,,,3,,1,,
,,,,,,,9,,29,,
,,,,,,,14,,0,,
,,,,,,,2,,4,,
,,,,,,,3,,0,,
,,,,,,,4,,0,,
,,,,,,,8,,6,,
,,,,,,,3,,14,,
,,,,,,,1,,30,,
,,,,,,,1,,0,,
,,,,,,,6,,3,,
,,,,,,,1,,8,,
,,,,,,,0,,6,,
,,,,,,,2,,7,,
,,,,,,,8,,27,,
,,,,,,,5,,4,,
,,,,,,,14,,3,,
,,,,,,,3,,28,,
,,,,,,,4,,10,,
,,,,,,,2,,8,,
,,,,,,,5,,8,,
,,,,,,,2,,1,,
,,,,,,,2,,16,,
,,,,,,,2,,13,,
,,,,,,,6,,2,,
,,,,,,,2,,28,,
,,,,,,,11,,24,,
,,,,,,,1,,72,,
,,,,,,,1,,4,,
,,,,,,,2,,5,,
,,,,,,,2,,3,,
,,,,,,,1,,7,,
,,,,,,,3,,8,,
,,,,,,,14,,2,,
,,,,,,,10,,6,,
,,,,,,,19,,5,,
,,,,,,,1,,2,,
,,,,,,,1,,2,,
,,,,,,,9,,1,,
,,,,,,,1,,5,,
,,,,,,,1,,3,,
,,,,,,,0,,9,,
,,,,,,,2,,0,,
,,,,,,,4,,1,,
,,,,,,,2,,1,,
,,,,,,,6,,2,,
,,,,,,,5,,3,,
,,,,,,,2,,10,,
,,,,,,,3,,32,,
,,,,,,,0,,5,,
,,,,,,,2,,14,,
,,,,,,,0,,2,,
,,,,,,,1,,6,,
,,,,,,,0,,0,,
,,,,,,,7,,1,,
,,,,,,,5,,7,,
,,,,,,,2,,29,,
,,,,,,,1,,1,,
,,,,,,,6,,3,,
,,,,,,,5,,1,,
,,,,,,,3,,11,,
,,,,,,,0,,7,,
,,,,,,,5,,10,,
,,,,,,,1,,6,,
,,,,,,,1,,14,,
,,,,,,,3,,3,,
,,,,,,,6,,2,,
,,,,,,,3,,3,,
,,,,,,,4,,2,,
,,,,,,,0,,7,,
,,,,,,,1,,5,,
,,,,,,,1,,1,,
,,,,,,,3,,1,,
,,,,,,,1,,5,,
,,,,,,,8,,4,,
,,,,,,,10,,86,,
,,,,,,,5,,22,,
,,,,,,,4,,6,,
,,,,,,,3,,4,,
,,,,,,,3,,6,,
,,,,,,,4,,13,,
,,,,,,,1,,7,,
,,,,,,,3,,6,,
,,,,,,,0,,1,,
,,,,,,,3,,2,,
,,,,,,,4,,16,,
,,,,,,,1,,0,,
,,,,,,,2,,7,,
,,,,,,,2,,4,,
,,,,,,,6,,3,,
,,,,,,,14,,1,,
,,,,,,,0,,4,,
,,,,,,,0,,13,,
,,,,,,,2,,16,,
,,,,,,,2,,2,,
,,,,,,,2,,12,,
,,,,,,,4,,6,,
,,,,,,,1,,2,,
,,,,,,,1,,2,,
,,,,,,,1,,2,,
,,,,,,,8,,3,,
,,,,,,,3,,12,,
,,,,,,,2,,31,,
,,,,,,,3,,13,,
,,,,,,,2,,12,,
,,,,,,,2,,5,,
,,,,,,,2,,1,,
,,,,,,,1,,31,,
,,,,,,,6,,9,,
,,,,,,,2,,6,,
,,,,,,,1,,3,,
,,,,,,,1,,8,,
,,,,,,,1,,19,,
,,,,,,,1,,3,,
,,,,,,,2,,1,,
,,,,,,,1,,3,,
,,,,,,,1,,10,,
,,,,,,,0,,3,,
,,,,,,,2,,3,,
,,,,,,,1,,6,,
,,,,,,,5,,9,,
,,,,,,,13,,3,,
,,,,,,,2,,3,,
,,,,,,,1,,32,,
,,,,,,,2,,13,,
,,,,,,,2,,2,,
,,,,,,,2,,3,,
,,,,,,,1,,2,,
,,,,,,,1,,2,,
,,,,,,,2,,8,,
,,,,,,,2,,9,,
,,,,,,,1,,1,,
,,,,,,,2,,9,,
,,,,,,,3,,4,,
,,,,,,,1,,1,,
,,,,,,,3,,3,,
,,,,,,,1,,1,,
,,,,,,,5,,4,,
,,,,,,,2,,3,,
,,,,,,,3,,2,,
,,,,,,,9,,4,,
,,,,,,,1,,3,,
,,,,,,,2,,1,,
,,,,,,,0,,5,,
,,,,,,,1,,24,,
,,,,,,,0,,20,,
,,,,,,,10,,5,,
,,,,,,,1,,2,,
,,,,,,,6,,13,,
,,,,,,,3,,3,,
,,,,,,,13,,1,,
,,,,,,,2,,3,,
,,,,,,,4,,14,,
,,,,,,,2,,3,,
,,,,,,,1,,2,,
,,,,,,,2,,1,,
,,,,,,,0,,3,,
,,,,,,,1,,4,,
,,,,,,,4,,2,,
,,,,,,,2,,2,,
,,,,,,,2,,6,,
,,,,,,,10,,10,,
,,,,,,,5,,2,,
,,,,,,,2,,3,,
,,,,,,,4,,2,,
,,,,,,,2,,9,,
,,,,,,,8,,6,,
,,,,,,,2,,3,,
,,,,,,,1,,5,,
,,,,,,,3,,33,,
,,,,,,,4,,19,,
,,,,,,,2,,6,,
,,,,,,,5,,3,,
,,,,,,,2,,4,,
,,,,,,,1,,4,,
,,,,,,,1,,10,,
,,,,,,,2,,17,,
,,,,,,,2,,2,,
,,,,,,,2,,2,,
,,,,,,,2,,0,,
,,,,,,,1,,2,,
,,,,,,,1,,5,,
,,,,,,,2,,4,,
,,,,,,,0,,4,,
,,,,,,,2,,5,,
,,,,,,,2,,9,,
,,,,,,,0,,2,,
,,,,,,,1,,16,,
,,,,,,,10,,3,,
,,,,,,,10,,4,,
,,,,,,,3,,16,,
,,,,,,,3,,11,,
,,,,,,,2,,1,,
,,,,,,,3,,51,,
,,,,,,,1,,4,,
,,,,,,,7,,9,,
,,,,,,,1,,7,,
,,,,,,,0,,1,,
,,,,,,,0,,8,,
,,,,,,,2,,13,,
,,,,,,,0,,3,,
,,,,,,,4,,2,,
,,,,,,,1,,7,,
,,,,,,,3,,9,,
,,,,,,,3,,7,,
,,,,,,,1,,8,,
,,,,,,,4,,68,,
,,,,,,,3,,7,,
,,,,,,,14,,2,,
,,,,,,,2,,1,,
,,,,,,,2,,3,,
,,,,,,,1,,2,,
,,,,,,,9,,2,,
,,,,,,,4,,3,,
,,,,,,,2,,8,,
,,,,,,,1,,2,,
,,,,,,,2,,2,,
,,,,,,,1,,2,,
,,,,,,,1,,4,,
,,,,,,,0,,1,,
,,,,,,,1,,1,,
,,,,,,,4,,2,,
,,,,,,,1,,3,,
,,,,,,,3,,15,,
,,,,,,,2,,13,,
,,,,,,,21,,55,,
,,,,,,,3,,18,,
,,,,,,,6,,26,,
,,,,,,,1,,27,,
,,,,,,,1,,20,,
,,,,,,,1,,89,,
,,,,,,,10,,23,,
,,,,,,,9,,9,,
,,,,,,,3,,4,,
,,,,,,,7,,8,,
,,,,,,,6,,9,,
,,,,,,,3,,46,,
,,,,,,,4,,20,,
,,,,,,,18,,6,,
,,,,,,,5,,19,,
,,,,,,,2,,69,,
,,,,,,,4,,12,,
,,,,,,,1,,5,,
,,,,,,,9,,8,,
,,,,,,,6,,10,,
,,,,,,,2,,33,,
,,,,,,,1,,36,,
,,,,,,,7,,39,,
,,,,,,,6,,43,,
,,,,,,,4,,19,,
,,,,,,,3,,10,,
,,,,,,,4,,28,,
,,,,,,,0,,13,,
,,,,,,,6,,13,,
,,,,,,,3,,149,,
,,,,,,,2,,4,,
,,,,,,,0,,6,,
,,,,,,,4,,12,,
,,,,,,,3,,75,,
,,,,,,,3,,22,,
,,,,,,,4,,2,,
,,,,,,,3,,3,,
,,,,,,,4,,10,,
,,,,,,,7,,6,,
,,,,,,,10,,19,,
,,,,,,,2,,25,,
,,,,,,,0,,12,,
,,,,,,,3,,40,,
,,,,,,,4,,8,,
,,,,,,,3,,7,,
,,,,,,,3,,8,,
,,,,,,,3,,42,,
,,,,,,,7,,21,,
,,,,,,,5,,30,,
,,,,,,,3,,92,,
,,,,,,,4,,8,,
,,,,,,,3,,10,,
,,,,,,,6,,5,,
,,,,,,,4,,10,,
,,,,,,,5,,5,,
,,,,,,,5,,19,,
,,,,,,,3,,7,,
,,,,,,,4,,6,,
,,,,,,,8,,51,,
,,,,,,,3,,3,,
,,,,,,,3,,4,,
,,,,,,,3,,19,,
,,,,,,,0,,25,,
,,,,,,,3,,84,,
,,,,,,,3,,5,,
,,,,,,,3,,6,,
,,,,,,,5,,4,,
,,,,,,,3,,4,,
,,,,,,,0,,5,,
,,,,,,,0,,45,,
,,,,,,,0,,2,,
,,,,,,,0,,30,,
,,,,,,,0,,19,,
,,,,,,,4,,23,,
,,,,,,,0,,12,,
,,,,,,,0,,26,,
,,,,,,,4,,9,,
,,,,,,,0,,37,,
,,,,,,,4,,24,,
,,,,,,,3,,16,,
,,,,,,,3,,10,,
,,,,,,,4,,12,,
,,,,,,,4,,19,,
,,,,,,,4,,25,,
,,,,,,,9,,19,,
,,,,,,,2,,5,,
,,,,,,,4,,33,,
,,,,,,,5,,14,,
,,,,,,,4,,2,,
,,,,,,,5,,2,,
,,,,,,,4,,4,,
,,,,,,,4,,11,,
,,,,,,,3,,3,,
,,,,,,,9,,3,,
,,,,,,,4,,13,,
,,,,,,,5,,15,,
,,,,,,,5,,10,,
,,,,,,,10,,13,,
,,,,,,,3,,5,,
,,,,,,,9,,101,,
,,,,,,,4,,46,,
