FFAndroidWFM,FFAndroidNWFM,IndustryWFM,IndustryNWFM,WikiWFM,WikiNWFM,EclipseWFM,EclipseNWFM,FirefoxWFM,FirefoxNWFM,MoodleWFM,MoodleNWFM
,,,,,,,160,,523,,
,,,,,,,6,,6,,
,,,,,,,1,,901,,
,,,,,,,20,,250,,
,,,,,,,11,,666,,
,,,,,,,4,,442,,
,,,,,,,332,,821,,
,,,,,,,56,,773,,
,,,,,,,131,,582,,
,,,,,,,2,,0,,
,,,,,,,221,,302,,
,,,,,,,25,,628,,
,,,,,,,1147,,803,,
,,,,,,,120,,769,,
,,,,,,,27,,692,,
,,,,,,,15,,635,,
,,,,,,,6,,492,,
,,,,,,,117,,447,,
,,,,,,,6,,0,,
,,,,,,,302,,445,,
,,,,,,,0,,758,,
,,,,,,,1496,,544,,
,,,,,,,1495,,473,,
,,,,,,,21,,121,,
,,,,,,,26,,975,,
,,,,,,,48,,46,,
,,,,,,,18,,266,,
,,,,,,,0,,1,,
,,,,,,,7,,765,,
,,,,,,,343,,126,,
,,,,,,,11,,674,,
,,,,,,,1481,,612,,
,,,,,,,1,,175,,
,,,,,,,1,,58,,
,,,,,,,4,,788,,
,,,,,,,27,,739,,
,,,,,,,522,,838,,
,,,,,,,11,,451,,
,,,,,,,473,,209,,
,,,,,,,6,,8,,
,,,,,,,0,,1,,
,,,,,,,0,,0,,
,,,,,,,6,,616,,
,,,,,,,21,,50,,
,,,,,,,2,,1075,,
,,,,,,,2,,105,,
,,,,,,,6,,658,,
,,,,,,,6,,1559,,
,,,,,,,4,,263,,
,,,,,,,41,,751,,
,,,,,,,1115,,709,,
,,,,,,,1463,,972,,
,,,,,,,29,,1355,,
,,,,,,,6,,125,,
,,,,,,,3,,49,,
,,,,,,,290,,982,,
,,,,,,,16,,14,,
,,,,,,,12,,139,,
,,,,,,,1,,12,,
,,,,,,,27,,1184,,
,,,,,,,17,,1378,,
,,,,,,,6,,1051,,
,,,,,,,9,,324,,
,,,,,,,5,,644,,
,,,,,,,279,,165,,
,,,,,,,1,,332,,
,,,,,,,15,,927,,
,,,,,,,1,,252,,
,,,,,,,73,,677,,
,,,,,,,0,,2173,,
,,,,,,,1,,0,,
,,,,,,,0,,156,,
,,,,,,,2,,571,,
,,,,,,,0,,3486,,
,,,,,,,0,,14,,
,,,,,,,48,,983,,
,,,,,,,0,,288,,
,,,,,,,33,,13,,
,,,,,,,2231,,633,,
,,,,,,,84,,516,,
,,,,,,,2,,1201,,
,,,,,,,15,,699,,
,,,,,,,131,,0,,
,,,,,,,990,,665,,
,,,,,,,1421,,85,,
,,,,,,,225,,0,,
,,,,,,,251,,522,,
,,,,,,,14,,831,,
,,,,,,,986,,1207,,
,,,,,,,986,,36,,
,,,,,,,51,,12,,
,,,,,,,195,,639,,
,,,,,,,269,,659,,
,,,,,,,254,,275,,
,,,,,,,169,,2,,
,,,,,,,0,,60,,
,,,,,,,169,,942,,
,,,,,,,192,,207,,
,,,,,,,0,,1103,,
,,,,,,,0,,975,,
,,,,,,,15,,1795,,
,,,,,,,1405,,77,,
,,,,,,,1402,,551,,
,,,,,,,0,,2,,
,,,,,,,114,,612,,
,,,,,,,1,,758,,
,,,,,,,8,,393,,
,,,,,,,20,,25,,
,,,,,,,0,,738,,
,,,,,,,29,,147,,
,,,,,,,9,,1061,,
,,,,,,,238,,874,,
,,,,,,,548,,962,,
,,,,,,,16,,0,,
,,,,,,,8,,1085,,
,,,,,,,230,,602,,
,,,,,,,0,,191,,
,,,,,,,3,,53,,
,,,,,,,31,,616,,
,,,,,,,245,,1080,,
,,,,,,,0,,590,,
,,,,,,,156,,35,,
,,,,,,,7,,921,,
,,,,,,,5,,0,,
,,,,,,,27,,255,,
,,,,,,,0,,750,,
,,,,,,,3,,709,,
,,,,,,,9,,481,,
,,,,,,,12,,2,,
,,,,,,,22,,67,,
,,,,,,,6,,67,,
,,,,,,,8,,279,,
,,,,,,,6,,0,,
,,,,,,,154,,132,,
,,,,,,,1366,,132,,
,,,,,,,163,,644,,
,,,,,,,1,,316,,
,,,,,,,1,,407,,
,,,,,,,10,,529,,
,,,,,,,1358,,683,,
,,,,,,,6,,77,,
,,,,,,,4,,840,,
,,,,,,,2,,786,,
,,,,,,,160,,0,,
,,,,,,,202,,466,,
,,,,,,,8,,2261,,
,,,,,,,200,,266,,
,,,,,,,1,,458,,
,,,,,,,5,,597,,
,,,,,,,0,,586,,
,,,,,,,897,,1340,,
,,,,,,,1,,1016,,
,,,,,,,270,,326,,
,,,,,,,19,,515,,
,,,,,,,204,,187,,
,,,,,,,3,,1893,,
,,,,,,,1799,,660,,
,,,,,,,21,,119,,
,,,,,,,1,,660,,
,,,,,,,113,,910,,
,,,,,,,29,,3164,,
,,,,,,,170,,1002,,
,,,,,,,180,,38,,
,,,,,,,5,,581,,
,,,,,,,89,,216,,
,,,,,,,122,,989,,
,,,,,,,47,,351,,
,,,,,,,1,,277,,
,,,,,,,0,,488,,
,,,,,,,9,,658,,
,,,,,,,1,,801,,
,,,,,,,6,,436,,
,,,,,,,4,,691,,
,,,,,,,4,,634,,
,,,,,,,34,,443,,
,,,,,,,1,,1385,,
,,,,,,,1315,,197,,
,,,,,,,0,,207,,
,,,,,,,0,,190,,
,,,,,,,0,,307,,
,,,,,,,4,,523,,
,,,,,,,173,,158,,
,,,,,,,0,,977,,
,,,,,,,0,,690,,
,,,,,,,2,,178,,
,,,,,,,113,,71,,
,,,,,,,0,,448,,
,,,,,,,1309,,1807,,
,,,,,,,20,,262,,
,,,,,,,1309,,1178,,
,,,,,,,0,,364,,
,,,,,,,1309,,1380,,
,,,,,,,0,,60,,
,,,,,,,13,,1332,,
,,,,,,,177,,2132,,
,,,,,,,19,,166,,
,,,,,,,123,,286,,
,,,,,,,190,,602,,
,,,,,,,138,,433,,
,,,,,,,105,,116,,
,,,,,,,166,,0,,
,,,,,,,0,,641,,
,,,,,,,105,,314,,
,,,,,,,24,,921,,
,,,,,,,230,,513,,
,,,,,,,88,,560,,
,,,,,,,21,,1108,,
,,,,,,,112,,101,,
,,,,,,,183,,824,,
,,,,,,,76,,114,,
,,,,,,,18,,753,,
,,,,,,,0,,300,,
,,,,,,,77,,1165,,
,,,,,,,72,,718,,
,,,,,,,14,,467,,
,,,,,,,71,,1619,,
,,,,,,,209,,2,,
,,,,,,,1,,1189,,
,,,,,,,5,,568,,
,,,,,,,11,,1097,,
,,,,,,,1292,,0,,
,,,,,,,82,,223,,
,,,,,,,3,,329,,
,,,,,,,65,,0,,
,,,,,,,44,,910,,
,,,,,,,28,,481,,
,,,,,,,124,,291,,
,,,,,,,3452,,334,,
,,,,,,,4,,1326,,
,,,,,,,0,,879,,
,,,,,,,0,,937,,
,,,,,,,0,,378,,
,,,,,,,938,,276,,
,,,,,,,0,,198,,
,,,,,,,0,,979,,
,,,,,,,6,,777,,
,,,,,,,93,,627,,
,,,,,,,107,,0,,
,,,,,,,109,,473,,
,,,,,,,71,,1242,,
,,,,,,,3,,8,,
,,,,,,,2,,0,,
,,,,,,,58,,596,,
,,,,,,,0,,552,,
,,,,,,,140,,1189,,
,,,,,,,195,,313,,
,,,,,,,57,,829,,
,,,,,,,194,,510,,
,,,,,,,0,,814,,
,,,,,,,0,,880,,
,,,,,,,76,,1123,,
,,,,,,,113,,833,,
,,,,,,,40,,222,,
,,,,,,,54,,745,,
,,,,,,,86,,180,,
,,,,,,,49,,1116,,
,,,,,,,415,,0,,
,,,,,,,2068,,1289,,
,,,,,,,713,,41,,
,,,,,,,100,,150,,
,,,,,,,821,,291,,
,,,,,,,0,,618,,
,,,,,,,3,,565,,
,,,,,,,1680,,1420,,
,,,,,,,490,,1255,,
,,,,,,,81,,250,,
,,,,,,,88,,881,,
,,,,,,,3,,63,,
,,,,,,,32,,107,,
,,,,,,,46,,619,,
,,,,,,,27,,1392,,
,,,,,,,0,,1432,,
,,,,,,,0,,548,,
,,,,,,,27,,696,,
,,,,,,,56,,2,,
,,,,,,,20,,162,,
,,,,,,,0,,1124,,
,,,,,,,0,,503,,
,,,,,,,0,,72,,
,,,,,,,32,,440,,
,,,,,,,235,,620,,
,,,,,,,0,,617,,
,,,,,,,19,,898,,
,,,,,,,88,,585,,
,,,,,,,66,,466,,
,,,,,,,18,,167,,
,,,,,,,460,,94,,
,,,,,,,77,,1243,,
,,,,,,,16,,57,,
,,,,,,,28,,538,,
,,,,,,,24,,583,,
,,,,,,,2040,,433,,
,,,,,,,18,,8,,
,,,,,,,41,,202,,
,,,,,,,21,,563,,
,,,,,,,12,,222,,
,,,,,,,19,,70,,
,,,,,,,48,,898,,
,,,,,,,262,,746,,
,,,,,,,17,,585,,
,,,,,,,51,,274,,
,,,,,,,144,,606,,
,,,,,,,144,,7,,
,,,,,,,87,,271,,
,,,,,,,142,,0,,
,,,,,,,13,,567,,
,,,,,,,14,,1318,,
,,,,,,,8,,324,,
,,,,,,,7,,978,,
,,,,,,,7,,1288,,
,,,,,,,9,,1634,,
,,,,,,,6,,493,,
,,,,,,,2026,,1403,,
,,,,,,,8,,673,,
,,,,,,,4,,874,,
,,,,,,,5,,452,,
,,,,,,,41,,509,,
,,,,,,,143,,657,,
,,,,,,,135,,621,,
,,,,,,,135,,1379,,
,,,,,,,404,,583,,
,,,,,,,3,,3267,,
,,,,,,,304,,166,,
,,,,,,,2,,518,,
,,,,,,,3,,787,,
,,,,,,,3,,371,,
,,,,,,,79,,1117,,
,,,,,,,132,,248,,
,,,,,,,27,,635,,
,,,,,,,301,,302,,
,,,,,,,1218,,121,,
,,,,,,,12,,1386,,
,,,,,,,12,,828,,
,,,,,,,1218,,0,,
,,,,,,,68,,1114,,
,,,,,,,301,,119,,
,,,,,,,12,,953,,
,,,,,,,7,,21,,
,,,,,,,131,,254,,
,,,,,,,1,,192,,
,,,,,,,13,,605,,
,,,,,,,84,,543,,
,,,,,,,0,,1,,
,,,,,,,14,,1898,,
,,,,,,,6,,563,,
,,,,,,,399,,71,,
,,,,,,,1216,,684,,
,,,,,,,50,,544,,
,,,,,,,78,,1347,,
,,,,,,,11,,168,,
,,,,,,,6,,29,,
,,,,,,,1,,611,,
,,,,,,,73,,639,,
,,,,,,,144,,47,,
,,,,,,,34,,54,,
,,,,,,,0,,625,,
,,,,,,,11,,666,,
,,,,,,,30,,730,,
,,,,,,,30,,592,,
,,,,,,,35,,124,,
,,,,,,,505,,924,,
,,,,,,,30,,275,,
,,,,,,,298,,652,,
,,,,,,,0,,1094,,
,,,,,,,5,,1278,,
,,,,,,,3,,699,,
,,,,,,,71,,778,,
,,,,,,,8,,919,,
,,,,,,,1213,,257,,
,,,,,,,127,,564,,
,,,,,,,82,,275,,
,,,,,,,134,,57,,
,,,,,,,126,,1113,,
,,,,,,,1340,,772,,
,,,,,,,38,,744,,
,,,,,,,2,,443,,
,,,,,,,134,,903,,
,,,,,,,764,,196,,
,,,,,,,84,,798,,
,,,,,,,125,,383,,
,,,,,,,0,,643,,
,,,,,,,31,,619,,
,,,,,,,26,,272,,
,,,,,,,26,,453,,
,,,,,,,1,,351,,
,,,,,,,0,,711,,
,,,,,,,5,,403,,
,,,,,,,0,,519,,
,,,,,,,114,,723,,
,,,,,,,124,,31,,
,,,,,,,5,,347,,
,,,,,,,5,,439,,
,,,,,,,5,,857,,
,,,,,,,0,,654,,
,,,,,,,24,,107,,
,,,,,,,17,,1379,,
,,,,,,,24,,1411,,
,,,,,,,396,,1382,,
,,,,,,,1208,,286,,
,,,,,,,42,,1329,,
,,,,,,,19,,1355,,
,,,,,,,440,,1298,,
,,,,,,,25,,398,,
,,,,,,,119,,11,,
,,,,,,,22,,9,,
,,,,,,,126,,1378,,
,,,,,,,29,,342,,
,,,,,,,51,,1340,,
,,,,,,,47,,13,,
,,,,,,,18,,1354,,
,,,,,,,112,,1412,,
,,,,,,,126,,9,,
,,,,,,,287,,6,,
,,,,,,,4,,96,,
,,,,,,,50,,926,,
,,,,,,,19,,611,,
,,,,,,,17,,852,,
,,,,,,,38,,1356,,
,,,,,,,5,,1343,,
,,,,,,,75,,1381,,
,,,,,,,1208,,195,,
,,,,,,,16,,5,,
,,,,,,,16,,886,,
,,,,,,,2,,1380,,
,,,,,,,272,,1358,,
,,,,,,,64,,1440,,
,,,,,,,57,,1050,,
,,,,,,,10,,827,,
,,,,,,,1197,,1363,,
,,,,,,,3362,,1357,,
,,,,,,,282,,737,,
,,,,,,,765,,1357,,
,,,,,,,85,,1454,,
,,,,,,,3,,1372,,
,,,,,,,0,,1378,,
,,,,,,,63,,702,,
,,,,,,,1332,,289,,
,,,,,,,22,,1194,,
,,,,,,,14,,1349,,
,,,,,,,14,,1356,,
,,,,,,,117,,1353,,
,,,,,,,110,,309,,
,,,,,,,9,,4,,
,,,,,,,13,,767,,
,,,,,,,212,,796,,
,,,,,,,92,,1452,,
,,,,,,,281,,1454,,
,,,,,,,9,,1322,,
,,,,,,,41,,98,,
,,,,,,,47,,621,,
,,,,,,,109,,921,,
,,,,,,,101,,1332,,
,,,,,,,32,,1356,,
,,,,,,,1997,,1072,,
,,,,,,,14,,1354,,
,,,,,,,601,,1384,,
,,,,,,,116,,1321,,
,,,,,,,55,,371,,
,,,,,,,1192,,612,,
,,,,,,,0,,1370,,
,,,,,,,0,,962,,
,,,,,,,1,,1320,,
,,,,,,,0,,1360,,
,,,,,,,0,,1662,,
,,,,,,,72,,761,,
,,,,,,,10,,1354,,
,,,,,,,56,,815,,
,,,,,,,35,,1359,,
,,,,,,,0,,981,,
,,,,,,,0,,854,,
,,,,,,,1,,1356,,
,,,,,,,2,,1344,,
,,,,,,,7,,1378,,
,,,,,,,63,,601,,
,,,,,,,4,,1344,,
,,,,,,,19,,1378,,
,,,,,,,271,,574,,
,,,,,,,1,,140,,
,,,,,,,330,,10,,
,,,,,,,0,,1330,,
,,,,,,,39,,1358,,
,,,,,,,4,,1356,,
,,,,,,,4,,1352,,
,,,,,,,110,,1343,,
,,,,,,,8,,803,,
,,,,,,,34,,1358,,
,,,,,,,11,,1355,,
,,,,,,,1121,,1405,,
,,,,,,,0,,1352,,
,,,,,,,25,,1380,,
,,,,,,,18,,1378,,
,,,,,,,12,,1364,,
,,,,,,,0,,1358,,
,,,,,,,1188,,1355,,
,,,,,,,7,,307,,
,,,,,,,2,,1326,,
,,,,,,,35,,889,,
,,,,,,,7,,622,,
,,,,,,,5,,300,,
,,,,,,,12,,1339,,
,,,,,,,255,,1351,,
,,,,,,,5,,1379,,
,,,,,,,1173,,718,,
,,,,,,,10,,707,,
,,,,,,,2,,1355,,
,,,,,,,520,,1379,,
,,,,,,,30,,1379,,
,,,,,,,215,,1356,,
,,,,,,,1052,,1349,,
,,,,,,,100,,911,,
,,,,,,,52,,1322,,
,,,,,,,0,,3283,,
,,,,,,,43,,1356,,
,,,,,,,64,,1354,,
,,,,,,,2,,861,,
,,,,,,,9,,1391,,
,,,,,,,1,,1379,,
,,,,,,,27,,1334,,
,,,,,,,3,,1322,,
,,,,,,,0,,1354,,
,,,,,,,28,,1352,,
,,,,,,,24,,1454,,
,,,,,,,39,,1355,,
,,,,,,,2,,1337,,
,,,,,,,23,,2591,,
,,,,,,,0,,2524,,
,,,,,,,23,,1378,,
,,,,,,,1,,76,,
,,,,,,,3,,1362,,
,,,,,,,3,,1391,,
,,,,,,,23,,1348,,
,,,,,,,3,,1362,,
,,,,,,,0,,858,,
,,,,,,,0,,1348,,
,,,,,,,2,,1362,,
,,,,,,,0,,738,,
,,,,,,,26,,1383,,
,,,,,,,1,,1330,,
,,,,,,,0,,838,,
,,,,,,,62,,1354,,
,,,,,,,50,,852,,
,,,,,,,46,,1330,,
,,,,,,,19,,853,,
,,,,,,,19,,820,,
,,,,,,,33,,1099,,
,,,,,,,1,,1033,,
,,,,,,,265,,1115,,
,,,,,,,0,,1402,,
,,,,,,,50,,1351,,
,,,,,,,0,,1405,,
,,,,,,,0,,1364,,
,,,,,,,78,,1338,,
,,,,,,,1363,,790,,
,,,,,,,37,,1437,,
,,,,,,,5,,1376,,
,,,,,,,0,,1005,,
,,,,,,,12,,1362,,
,,,,,,,48,,1437,,
,,,,,,,12,,1375,,
,,,,,,,1181,,1362,,
,,,,,,,1,,770,,
,,,,,,,41,,809,,
,,,,,,,53,,1356,,
,,,,,,,1,,1322,,
,,,,,,,61,,1378,,
,,,,,,,1,,2073,,
,,,,,,,1181,,1337,,
,,,,,,,0,,1358,,
,,,,,,,0,,1341,,
,,,,,,,4,,2141,,
,,,,,,,264,,2237,,
,,,,,,,94,,687,,
,,,,,,,307,,748,,
,,,,,,,178,,746,,
,,,,,,,263,,850,,
,,,,,,,101,,849,,
,,,,,,,14,,955,,
,,,,,,,25,,775,,
,,,,,,,5,,1392,,
,,,,,,,0,,2018,,
,,,,,,,0,,1355,,
,,,,,,,35,,223,,
,,,,,,,0,,785,,
,,,,,,,0,,59,,
,,,,,,,20,,74,,
,,,,,,,102,,685,,
,,,,,,,42,,411,,
,,,,,,,48,,61,,
,,,,,,,0,,23,,
,,,,,,,27,,375,,
,,,,,,,1180,,634,,
,,,,,,,3,,737,,
,,,,,,,1982,,69,,
,,,,,,,42,,24,,
,,,,,,,31,,2008,,
,,,,,,,46,,3,,
,,,,,,,59,,368,,
,,,,,,,44,,358,,
,,,,,,,724,,258,,
,,,,,,,99,,402,,
,,,,,,,99,,15,,
,,,,,,,0,,196,,
,,,,,,,260,,64,,
,,,,,,,97,,116,,
,,,,,,,98,,37,,
,,,,,,,24,,408,,
,,,,,,,23,,0,,
,,,,,,,1,,429,,
,,,,,,,85,,397,,
,,,,,,,258,,2,,
,,,,,,,44,,369,,
,,,,,,,19,,749,,
,,,,,,,1,,2489,,
,,,,,,,191,,137,,
,,,,,,,78,,59,,
,,,,,,,5,,452,,
,,,,,,,62,,138,,
,,,,,,,37,,53,,
,,,,,,,68,,327,,
,,,,,,,105,,77,,
,,,,,,,11,,935,,
,,,,,,,203,,451,,
,,,,,,,256,,93,,
,,,,,,,11,,191,,
,,,,,,,726,,280,,
,,,,,,,52,,521,,
,,,,,,,2,,325,,
,,,,,,,740,,730,,
,,,,,,,51,,287,,
,,,,,,,723,,1447,,
,,,,,,,1169,,298,,
,,,,,,,92,,212,,
,,,,,,,90,,0,,
,,,,,,,90,,187,,
,,,,,,,0,,2472,,
,,,,,,,90,,535,,
,,,,,,,0,,221,,
,,,,,,,26,,108,,
,,,,,,,14,,130,,
,,,,,,,251,,1041,,
,,,,,,,12,,72,,
,,,,,,,86,,11,,
,,,,,,,36,,661,,
,,,,,,,9,,1592,,
,,,,,,,10,,862,,
,,,,,,,246,,692,,
,,,,,,,44,,770,,
,,,,,,,40,,51,,
,,,,,,,246,,277,,
,,,,,,,39,,439,,
,,,,,,,30,,1356,,
,,,,,,,14,,13,,
,,,,,,,0,,1,,
,,,,,,,24,,46,,
,,,,,,,0,,1156,,
,,,,,,,1964,,1144,,
,,,,,,,245,,770,,
,,,,,,,41,,22,,
,,,,,,,6,,21,,
,,,,,,,0,,482,,
,,,,,,,712,,810,,
,,,,,,,1962,,469,,
,,,,,,,73,,757,,
,,,,,,,61,,2474,,
,,,,,,,3,,2948,,
,,,,,,,39,,334,,
,,,,,,,0,,810,,
,,,,,,,727,,523,,
,,,,,,,0,,802,,
,,,,,,,38,,243,,
,,,,,,,727,,2842,,
,,,,,,,727,,84,,
,,,,,,,56,,838,,
,,,,,,,22,,1177,,
,,,,,,,13,,805,,
,,,,,,,39,,674,,
,,,,,,,13,,951,,
,,,,,,,355,,960,,
,,,,,,,38,,0,,
,,,,,,,313,,512,,
,,,,,,,3,,902,,
,,,,,,,0,,315,,
,,,,,,,0,,700,,
,,,,,,,63,,46,,
,,,,,,,793,,3760,,
,,,,,,,732,,838,,
,,,,,,,16,,408,,
,,,,,,,69,,282,,
,,,,,,,238,,185,,
,,,,,,,24,,803,,
,,,,,,,728,,1463,,
,,,,,,,16,,90,,
,,,,,,,722,,935,,
,,,,,,,287,,1297,,
,,,,,,,133,,791,,
,,,,,,,27,,113,,
,,,,,,,1154,,151,,
,,,,,,,0,,185,,
,,,,,,,56,,337,,
,,,,,,,12,,0,,
,,,,,,,154,,269,,
,,,,,,,33,,363,,
,,,,,,,19,,1443,,
,,,,,,,1,,674,,
,,,,,,,0,,581,,
,,,,,,,32,,1377,,
,,,,,,,9,,225,,
,,,,,,,8,,377,,
,,,,,,,1,,337,,
,,,,,,,8,,21,,
,,,,,,,24,,308,,
,,,,,,,527,,259,,
,,,,,,,37,,171,,
,,,,,,,0,,1267,,
,,,,,,,37,,980,,
,,,,,,,7,,956,,
,,,,,,,0,,297,,
,,,,,,,0,,483,,
,,,,,,,715,,1008,,
,,,,,,,8,,1454,,
,,,,,,,0,,1674,,
,,,,,,,27,,64,,
,,,,,,,25,,95,,
,,,,,,,13,,1044,,
,,,,,,,0,,191,,
,,,,,,,0,,476,,
,,,,,,,4,,1270,,
,,,,,,,0,,291,,
,,,,,,,1146,,613,,
,,,,,,,39,,778,,
,,,,,,,67,,222,,
,,,,,,,0,,127,,
,,,,,,,3,,976,,
,,,,,,,49,,115,,
,,,,,,,2,,423,,
,,,,,,,0,,1237,,
,,,,,,,710,,0,,
,,,,,,,0,,5,,
,,,,,,,0,,449,,
,,,,,,,1,,168,,
,,,,,,,0,,1199,,
,,,,,,,6,,407,,
,,,,,,,54,,434,,
,,,,,,,16,,219,,
,,,,,,,16,,866,,
,,,,,,,21,,614,,
,,,,,,,13,,502,,
,,,,,,,3,,954,,
,,,,,,,1,,162,,
,,,,,,,12,,288,,
,,,,,,,47,,908,,
,,,,,,,0,,366,,
,,,,,,,20,,254,,
,,,,,,,0,,178,,
,,,,,,,1,,11,,
,,,,,,,5,,1554,,
,,,,,,,3,,519,,
,,,,,,,0,,407,,
,,,,,,,7,,18,,
,,,,,,,0,,689,,
,,,,,,,2,,282,,
,,,,,,,4,,1479,,
,,,,,,,704,,134,,
,,,,,,,9,,470,,
,,,,,,,362,,237,,
,,,,,,,6,,199,,
,,,,,,,0,,2859,,
,,,,,,,0,,849,,
,,,,,,,1,,829,,
,,,,,,,0,,1038,,
,,,,,,,9,,1375,,
,,,,,,,1936,,246,,
,,,,,,,15,,437,,
,,,,,,,1936,,0,,
,,,,,,,1936,,0,,
,,,,,,,323,,879,,
,,,,,,,357,,97,,
,,,,,,,7,,96,,
,,,,,,,0,,609,,
,,,,,,,1935,,775,,
,,,,,,,0,,214,,
,,,,,,,20,,1405,,
,,,,,,,1133,,887,,
,,,,,,,0,,412,,
,,,,,,,0,,841,,
,,,,,,,11,,1946,,
,,,,,,,214,,920,,
,,,,,,,0,,331,,
,,,,,,,215,,424,,
,,,,,,,7,,728,,
,,,,,,,33,,372,,
,,,,,,,2,,190,,
,,,,,,,1132,,199,,
,,,,,,,110,,901,,
,,,,,,,51,,49,,
,,,,,,,32,,66,,
,,,,,,,695,,1128,,
,,,,,,,1931,,692,,
,,,,,,,10,,665,,
,,,,,,,0,,42,,
,,,,,,,322,,50,,
,,,,,,,0,,32,,
,,,,,,,3,,567,,
,,,,,,,0,,378,,
,,,,,,,0,,320,,
,,,,,,,28,,6,,
,,,,,,,0,,1615,,
,,,,,,,309,,0,,
,,,,,,,449,,265,,
,,,,,,,6,,258,,
,,,,,,,16,,11,,
,,,,,,,37,,1,,
,,,,,,,2,,15,,
,,,,,,,25,,453,,
,,,,,,,47,,1056,,
,,,,,,,512,,290,,
,,,,,,,1127,,724,,
,,,,,,,231,,66,,
,,,,,,,6,,1008,,
,,,,,,,26,,188,,
,,,,,,,6,,1030,,
,,,,,,,20,,3,,
,,,,,,,128,,367,,
,,,,,,,6,,278,,
,,,,,,,6,,35,,
,,,,,,,1,,1187,,
,,,,,,,22,,7,,
,,,,,,,1928,,120,,
,,,,,,,47,,322,,
,,,,,,,21,,50,,
,,,,,,,0,,551,,
,,,,,,,187,,0,,
,,,,,,,4,,259,,
,,,,,,,862,,18,,
,,,,,,,664,,31,,
,,,,,,,6,,0,,
,,,,,,,117,,1532,,
,,,,,,,0,,78,,
,,,,,,,7,,1504,,
,,,,,,,370,,229,,
,,,,,,,0,,1,,
,,,,,,,4,,61,,
,,,,,,,5,,276,,
,,,,,,,3,,277,,
,,,,,,,0,,3,,
,,,,,,,23,,8,,
,,,,,,,30,,657,,
,,,,,,,160,,0,,
,,,,,,,1124,,378,,
,,,,,,,418,,0,,
,,,,,,,1,,1668,,
,,,,,,,298,,0,,
,,,,,,,529,,77,,
,,,,,,,1,,629,,
,,,,,,,1121,,0,,
,,,,,,,527,,36,,
,,,,,,,205,,1496,,
,,,,,,,7,,719,,
,,,,,,,1121,,959,,
,,,,,,,0,,462,,
,,,,,,,1105,,4,,
,,,,,,,1,,33,,
,,,,,,,1120,,3,,
,,,,,,,6,,4,,
,,,,,,,1120,,874,,
,,,,,,,18,,210,,
,,,,,,,0,,252,,
,,,,,,,1,,883,,
,,,,,,,39,,26,,
,,,,,,,1872,,35,,
,,,,,,,38,,324,,
,,,,,,,0,,0,,
,,,,,,,0,,170,,
,,,,,,,6,,760,,
,,,,,,,5,,552,,
,,,,,,,1344,,354,,
,,,,,,,48,,8,,
,,,,,,,0,,323,,
,,,,,,,17,,0,,
,,,,,,,0,,39,,
,,,,,,,40,,0,,
,,,,,,,3,,10,,
,,,,,,,2,,91,,
,,,,,,,1915,,968,,
,,,,,,,15,,134,,
,,,,,,,1114,,0,,
,,,,,,,237,,0,,
,,,,,,,684,,46,,
,,,,,,,447,,2,,
,,,,,,,372,,1005,,
,,,,,,,8,,1649,,
,,,,,,,681,,743,,
,,,,,,,1,,67,,
,,,,,,,1113,,115,,
,,,,,,,33,,163,,
,,,,,,,1113,,5,,
,,,,,,,1814,,369,,
,,,,,,,1112,,460,,
,,,,,,,0,,1625,,
,,,,,,,0,,312,,
,,,,,,,3,,939,,
,,,,,,,0,,58,,
,,,,,,,16,,34,,
,,,,,,,27,,7,,
,,,,,,,357,,114,,
,,,,,,,674,,0,,
,,,,,,,1,,585,,
,,,,,,,0,,542,,
,,,,,,,1106,,15,,
,,,,,,,0,,168,,
,,,,,,,1105,,1030,,
,,,,,,,119,,8,,
,,,,,,,0,,1013,,
,,,,,,,3,,2,,
,,,,,,,140,,537,,
,,,,,,,1905,,155,,
,,,,,,,0,,19,,
,,,,,,,10,,8,,
,,,,,,,6,,26,,
,,,,,,,373,,1242,,
,,,,,,,0,,227,,
,,,,,,,5,,677,,
,,,,,,,1902,,0,,
,,,,,,,1108,,107,,
,,,,,,,1851,,643,,
,,,,,,,1023,,671,,
,,,,,,,1101,,6,,
,,,,,,,1109,,20,,
,,,,,,,0,,757,,
,,,,,,,2,,2,,
,,,,,,,13,,278,,
,,,,,,,13,,320,,
,,,,,,,1100,,275,,
,,,,,,,1100,,24,,
,,,,,,,0,,75,,
,,,,,,,338,,1344,,
,,,,,,,297,,22,,
,,,,,,,12,,589,,
,,,,,,,12,,99,,
,,,,,,,20,,1028,,
,,,,,,,12,,387,,
,,,,,,,316,,219,,
,,,,,,,1900,,1169,,
,,,,,,,11,,14,,
,,,,,,,0,,70,,
,,,,,,,0,,48,,
,,,,,,,349,,229,,
,,,,,,,25,,114,,
,,,,,,,0,,595,,
,,,,,,,0,,874,,
,,,,,,,3,,621,,
,,,,,,,0,,11,,
,,,,,,,3,,30,,
,,,,,,,1097,,0,,
,,,,,,,3,,1,,
,,,,,,,33,,835,,
,,,,,,,3,,11,,
,,,,,,,2,,161,,
,,,,,,,0,,237,,
,,,,,,,471,,151,,
,,,,,,,14,,921,,
,,,,,,,0,,419,,
,,,,,,,26,,89,,
,,,,,,,25,,797,,
,,,,,,,121,,0,,
,,,,,,,3058,,381,,
,,,,,,,0,,170,,
,,,,,,,20,,182,,
,,,,,,,34,,2467,,
