BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory ,
686237,519, RESOLVED, WORKSFORME,7,3,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
400206,860, RESOLVED, WORKSFORME,2,3,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
257864,723, RESOLVED, WORKSFORME,4,3,0,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > FIXED > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
593494,814, RESOLVED, WORKSFORME,8,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
386783,876, RESOLVED, WORKSFORME,5,4,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
432946,2, RESOLVED, WORKSFORME,2,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
308548,807, RESOLVED, WORKSFORME,7,6,6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
369562,518, RESOLVED, WORKSFORME,4,3,3,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
230565,959, RESOLVED, WORKSFORME,3,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
421578,69, RESOLVED, WORKSFORME,6,4,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
213908,3520, RESOLVED, WORKSFORME,14,10,9,UNCONFIRMED > NEW > RESOLVED > REOPENED > NEW > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, , 
470033,88, RESOLVED, WORKSFORME,5,2,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
173932,1509, VERIFIED, WORKSFORME,8,7,2,UNCONFIRMED > NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
403216,747, RESOLVED, WORKSFORME,3,4,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
448868,167, RESOLVED, WORKSFORME,4,4,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
644000,0, RESOLVED, WORKSFORME,5,2,1,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
644272,0, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
610746,465, RESOLVED, WORKSFORME,4,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
389353,603, RESOLVED, WORKSFORME,5,4,3,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
434394,73, RESOLVED, WORKSFORME,5,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
312272,167, RESOLVED, WORKSFORME,10,9,12,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
423978,616, RESOLVED, WORKSFORME,2,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
296660,114, RESOLVED, WORKSFORME,5,4,2,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > FIXED > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
504690,26, RESOLVED, WORKSFORME,2,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
351315,0, RESOLVED, WORKSFORME,1,2,0,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > FIXED > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (FIXED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
217112,1099, VERIFIED, WORKSFORME,4,3,0,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
415046,665, RESOLVED, WORKSFORME,4,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
649621,677, RESOLVED, WORKSFORME,8,4,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
262285,696, RESOLVED, WORKSFORME,3,4,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
451848,203, RESOLVED, WORKSFORME,3,4,4,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
650612,11, RESOLVED, WORKSFORME,6,2,1,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
624309,9, RESOLVED, WORKSFORME,4,3,5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
392133,0, RESOLVED, WORKSFORME,2,2,2,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
252096,769, RESOLVED, WORKSFORME,6,7,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
437244,539, RESOLVED, WORKSFORME,3,3,21,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
551439,1, RESOLVED, WORKSFORME,3,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
236369,595, RESOLVED, WORKSFORME,5,2,1,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
426530,602, RESOLVED, WORKSFORME,3,4,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
508937,465, RESOLVED, WORKSFORME,4,3,2,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
219547,1074, RESOLVED, WORKSFORME,6,5,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
416649,655, RESOLVED, WORKSFORME,5,4,4,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
481439,266, RESOLVED, WORKSFORME,2,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
866140,24, RESOLVED, WORKSFORME,2,2,3,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
406895,722, RESOLVED, WORKSFORME,2,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
457350,84, RESOLVED, WORKSFORME,3,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
679594,13, RESOLVED, WORKSFORME,2,3,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
758063,20, RESOLVED, WORKSFORME,18,4,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
253092,762, RESOLVED, WORKSFORME,3,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
318666,53, RESOLVED, WORKSFORME,1,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
570269,298, RESOLVED, WORKSFORME,1,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
382047,915, RESOLVED, WORKSFORME,4,4,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
238258,1559, RESOLVED, WORKSFORME,11,6,5,UNCONFIRMED > NEW > ASSIGNED > NEW > RESOLVED, --- > WORKSFORME, , 
428665,593, RESOLVED, WORKSFORME,10,6,6,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
303573,8, RESOLVED, WORKSFORME,3,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
518462,547, RESOLVED, WORKSFORME,3,4,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
358865,203, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
223016,1134, RESOLVED, WORKSFORME,3,3,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
418347,0, RESOLVED, WORKSFORME,3,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
341985,1256, RESOLVED, WORKSFORME,2,3,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
204530,1913, VERIFIED, WORKSFORME,5,4,1,UNCONFIRMED > NEW > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > FIXED > --- > WORKSFORME, , 
561899,1185, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
408128,714, RESOLVED, WORKSFORME,5,4,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
461689,53, RESOLVED, WORKSFORME,4,2,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
662187,201, RESOLVED, WORKSFORME,4,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
757793,295, REOPENED, (null),6,2,2,NEW > RESOLVED > REOPENED, --- > WORKSFORME > ---, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) , 
398263,786, RESOLVED, WORKSFORME,9,8,5,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
584395,844, RESOLVED, WORKSFORME,9,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
430167,583, VERIFIED, FIXED,4,5,4,NEW > RESOLVED > VERIFIED, --- > WORKSFORME > FIXED, NEW (---) > RESOLVED (WORKSFORME) > VERIFIED (FIXED) , 
527985,422, RESOLVED, WORKSFORME,4,3,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
226196,1105, RESOLVED, WORKSFORME,4,4,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
343944,844, RESOLVED, WORKSFORME,2,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
410106,698, RESOLVED, WORKSFORME,11,8,5,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
270703,646, RESOLVED, WORKSFORME,11,9,8,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
592650,894, RESOLVED, WORKSFORME,6,4,6,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
400415,768, RESOLVED, WORKSFORME,3,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
258332,718, RESOLVED, WORKSFORME,3,3,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
325627,488, RESOLVED, WORKSFORME,5,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
593566,975, VERIFIED, FIXED,42,9,8,UNCONFIRMED > RESOLVED > VERIFIED > UNCONFIRMED > RESOLVED > UNCONFIRMED > NEW > ASSIGNED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > WORKSFORME > --- > FIXED, , 
387030,874, RESOLVED, WORKSFORME,2,2,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
370410,1077, RESOLVED, WORKSFORME,2,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
421585,628, RESOLVED, WORKSFORME,2,3,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
294118,1174, RESOLVED, WORKSFORME,5,6,5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
346775,16, VERIFIED, WORKSFORME,11,6,5,UNCONFIRMED > NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
214040,1127, RESOLVED, WORKSFORME,9,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
274915,618, RESOLVED, WORKSFORME,7,4,1,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
470132,2, RESOLVED, WORKSFORME,3,2,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
334434,1318, RESOLVED, WORKSFORME,9,6,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
174241,278, VERIFIED, WORKSFORME,6,3,0,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED > VERIFIED, --- > FIXED > --- > WORKSFORME, , 
435340,1732, RESOLVED, WORKSFORME,3,4,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
260224,1687, RESOLVED, WORKSFORME,9,8,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
233877,927, RESOLVED, WORKSFORME,5,4,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
424030,616, RESOLVED, WORKSFORME,5,5,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
219574,1073, VERIFIED, WORKSFORME,10,2,0,NEW > RESOLVED > REOPENED > RESOLVED > VERIFIED, --- > FIXED > --- > WORKSFORME, , 
481512,40, RESOLVED, WORKSFORME,3,3,5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
874307,1, RESOLVED, WORKSFORME,8,3,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
406988,1, VERIFIED, WORKSFORME,5,3,3,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
418607,303, RESOLVED, WORKSFORME,1,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
287261,522, RESOLVED, WORKSFORME,2,2,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
227252,999, RESOLVED, WORKSFORME,6,4,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
270953,644, RESOLVED, WORKSFORME,5,6,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
544649,6, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
296982,149, RESOLVED, WORKSFORME,6,5,4,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
262388,1341, RESOLVED, FIXED,23,8,11,UNCONFIRMED > RESOLVED > UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME > --- > FIXED, , 
316846,112, RESOLVED, WORKSFORME,3,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
265384,675, RESOLVED, WORKSFORME,3,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
287459,521, RESOLVED, FIXED,23,8,5,UNCONFIRMED > RESOLVED > UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME > --- > FIXED, , 
306690,7, RESOLVED, WORKSFORME,3,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
528120,889, RESOLVED, INCOMPLETE,4,5,4,UNCONFIRMED > RESOLVED, --- > WORKSFORME > INCOMPLETE, , 
387087,234, RESOLVED, WORKSFORME,4,4,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
334521,1317, RESOLVED, WORKSFORME,5,5,5,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
449174,99, RESOLVED, WORKSFORME,2,3,2,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
250829,1481, RESOLVED, WORKSFORME,1,1,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
297212,0, RESOLVED, WORKSFORME,4,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
330867,1349, RESOLVED, WORKSFORME,6,5,3,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
268684,655, RESOLVED, WORKSFORME,3,3,0,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
365681,1058, RESOLVED, WORKSFORME,11,6,8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
420820,1, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
291286,493, RESOLVED, WORKSFORME,3,4,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
211743,1313, RESOLVED, WORKSFORME,12,4,2,UNCONFIRMED > RESOLVED > UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, , 
471954,0, RESOLVED, WORKSFORME,1,2,2,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
174788,275, VERIFIED, WORKSFORME,7,7,0,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
260365,945, RESOLVED, WORKSFORME,8,5,2,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > EXPIRED > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (EXPIRED) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
449441,97, RESOLVED, WORKSFORME,4,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
351975,1, VERIFIED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED > VERIFIED, --- > FIXED > --- > WORKSFORME, , 
339448,1033, RESOLVED, WORKSFORME,5,3,4,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
239127,880, RESOLVED, WORKSFORME,6,4,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
303920,1160, RESOLVED, WORKSFORME,6,4,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
287595,520, RESOLVED, WORKSFORME,2,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
244318,1531, RESOLVED, WORKSFORME,6,5,1,UNCONFIRMED > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
212072,1145, RESOLVED, WORKSFORME,9,7,6,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
258789,1556, RESOLVED, WORKSFORME,2,3,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
231502,950, RESOLVED, WORKSFORME,4,4,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
422650,98, RESOLVED, WORKSFORME,1,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
347244,80, RESOLVED, WORKSFORME,1,2,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
412843,678, RESOLVED, WORKSFORME,3,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
250982,776, RESOLVED, WORKSFORME,5,4,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
424294,615, RESOLVED, WORKSFORME,2,3,2,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
556777,637, RESOLVED, WORKSFORME,5,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
284808,540, RESOLVED, WORKSFORME,11,5,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
238736,3419, RESOLVED, WORKSFORME,8,5,4,UNCONFIRMED > NEW > ASSIGNED > RESOLVED, --- > FIXED > WORKSFORME, , 
324144,502, RESOLVED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
366506,737, RESOLVED, WORKSFORME,1,2,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
228408,987, RESOLVED, WORKSFORME,9,5,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
333819,0, RESOLVED, WORKSFORME,4,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
171617,1, VERIFIED, WORKSFORME,2,2,1,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
598768,69, RESOLVED, WORKSFORME,1,2,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
616447,111, RESOLVED, WORKSFORME,21,4,1,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME > --- > WORKSFORME, , 
251174,1249, RESOLVED, WORKSFORME,9,7,5,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
234782,920, RESOLVED, WORKSFORME,4,4,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
415339,663, RESOLVED, WORKSFORME,5,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
478124,27, RESOLVED, WORKSFORME,2,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
437600,1060, RESOLVED, WORKSFORME,4,3,1,UNCONFIRMED > RESOLVED > UNCONFIRMED > NEW > RESOLVED, --- > INCOMPLETE > --- > WORKSFORME, , 
557208,345, RESOLVED, WORKSFORME,11,5,6,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > INCOMPLETE > FIXED > --- > WORKSFORME, , 
356736,343, RESOLVED, WORKSFORME,5,4,5,UNCONFIRMED > NEW > RESOLVED, --- > FIXED > WORKSFORME, UNCONFIRMED (---) > NEW (FIXED) > RESOLVED (WORKSFORME) , 
220437,1065, RESOLVED, WORKSFORME,6,4,3,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
482835,813, RESOLVED, WORKSFORME,7,4,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
458777,34, RESOLVED, WORKSFORME,4,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
362157,610, RESOLVED, WORKSFORME,2,3,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
324209,119, RESOLVED, WORKSFORME,3,2,5,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
212526,1141, RESOLVED, WORKSFORME,12,9,11,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
214966,1119, RESOLVED, WORKSFORME,10,6,4,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
449831,137, RESOLVED, WORKSFORME,2,2,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
506498,557, RESOLVED, WORKSFORME,1,2,2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
184330,1357, RESOLVED, WORKSFORME,5,4,2,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
427168,600, RESOLVED, WORKSFORME,6,3,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
483348,659, RESOLVED, WORKSFORME,5,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
224408,1966, RESOLVED, WORKSFORME,5,4,5,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
288283,1636, RESOLVED, WORKSFORME,13,8,5,UNCONFIRMED > NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, , 
464210,120, RESOLVED, WORKSFORME,8,2,1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
245753,1649, RESOLVED, WORKSFORME,6,6,2,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
430768,580, RESOLVED, WORKSFORME,5,5,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
410884,691, RESOLVED, WORKSFORME,13,4,4,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
599016,179, RESOLVED, WORKSFORME,3,3,3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
433867,1, VERIFIED, WORKSFORME,9,4,2,UNCONFIRMED > RESOLVED > VERIFIED, --- > WORKSFORME, , 
539501,389, RESOLVED, WORKSFORME,6,3,2,UNCONFIRMED > RESOLVED, --- > FIXED > WORKSFORME, , 
