BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberWatches, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory ,
MDL-27492,746, Closed, Cannot Reproduce,3,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-27459,737, Reopened, Unresolved,4,2,5,Open > Closed > Reopened, -- > CannotReproduce, , 
MDL-27290,68, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-27283,0, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-27213,1, Closed, Cannot Reproduce,3,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-27103,260, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-27082,470, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-27054,487, Closed, Cannot Reproduce,2,2,4,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-27029,11, Closed, Cannot Reproduce,4,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26972,394, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26865,18, Closed, Cannot Reproduce,5,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26741,4, Closed, Cannot Reproduce,2,2,0,Open > InProgress > Closed, -- > CannotReproduce, , 
MDL-26690,698, Closed, Cannot Reproduce,5,3,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26669,502, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26661,503, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26608,388, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26563,4, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26521,305, Closed, Cannot Reproduce,3,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26422,629, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26396,60, Closed, Cannot Reproduce,1,1,0,Open > Readyforreview > Closed, -- > CannotReproduce, , 
MDL-26370,0, Closed, Cannot Reproduce,4,2,1,Open > InProgress > Closed, -- > CannotReproduce, , 
MDL-26350,454, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26320,317, Closed, Cannot Reproduce,6,3,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26259,2, Closed, Cannot Reproduce,2,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26258,530, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26127,135, Closed, Cannot Reproduce,4,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26114,423, Closed, Cannot Reproduce,6,6,7,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26112,534, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26110,45, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26076,656, Closed, Cannot Reproduce,6,4,6,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26073,3, Closed, Cannot Reproduce,1,1,0,Open > InProgress > Closed, -- > CannotReproduce, , 
MDL-26053,25, Closed, Cannot Reproduce,2,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26040,454, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-26009,652, Closed, Cannot Reproduce,2,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-25950,432, Closed, Cannot Reproduce,2,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-25911,549, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-25885,595, Closed, Cannot Reproduce,3,2,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-25787,16, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-25776,941, Closed, Cannot Reproduce,6,6,6,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-25701,25, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-25643,585, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-25584,568, Closed, Cannot Reproduce,2,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-25542,26, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-25433,0, Closed, Cannot Reproduce,2,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-25307,165, Closed, Cannot Reproduce,3,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-25236,0, Closed, Cannot Reproduce,9,3,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-25081,105, Closed, Cannot Reproduce,1,1,0,Open > InProgress > Closed, -- > CannotReproduce, , 
MDL-25071,41, Closed, Cannot Reproduce,3,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-24998,535, Closed, Cannot Reproduce,0,0,Open > Closed, --- > CannotReproduce, Open (---) > Closed (CannotReproduce) , ,
MDL-24987,861, Closed, Cannot Reproduce,3,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-24915,67, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-24882,608, Closed, Cannot Reproduce,2,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-24854,0, Closed, Cannot Reproduce,5,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-24853,610, Closed, Cannot Reproduce,12,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-24775,1028, Reopened, Unresolved,7,4,3,Open > InProgress > Resolved > Reopened, -- > CannotReproduce, , 
MDL-24585,0, Closed, Cannot Reproduce,3,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-24568,976, Closed, Cannot Reproduce,3,3,4,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-24431,53, Closed, Cannot Reproduce,2,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-24429,2, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-24379,470, Closed, Cannot Reproduce,16,5,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-24368,17, Closed, Cannot Reproduce,18,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-24351,4, Closed, Cannot Reproduce,2,1,0,Open > InProgress > Resolved > Closed, -- > CannotReproduce, , 
MDL-24336,43, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-24293,7, Closed, Cannot Reproduce,3,2,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-24290,44, Closed, Cannot Reproduce,2,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-24150,4, Closed, Cannot Reproduce,6,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-23987,71, Closed, Cannot Reproduce,3,3,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-23973,138, Closed, Cannot Reproduce,1,1,0,Open > Readyforreview > Closed, -- > CannotReproduce, , 
MDL-23936,35, Closed, Cannot Reproduce,2,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-23855,153, Closed, Cannot Reproduce,2,1,0,Open > Readyforreview > Closed, -- > CannotReproduce, , 
MDL-23807,58, Closed, Cannot Reproduce,3,3,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-23738,619, Closed, Cannot Reproduce,3,3,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-23718,0, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-23553,692, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-23443,12, Closed, Fixed,8,5,2,Open > Resolved > Reopened > InProgress > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-23439,0, Closed, Fixed,5,2,1,Open > Resolved > Reopened > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-23327,101, Closed, Cannot Reproduce,3,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-23250,56, Closed, Cannot Reproduce,3,3,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-23190,615, Closed, Cannot Reproduce,3,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-23189,590, Reopened, Unresolved,5,4,5,Open > Closed > Reopened, -- > CannotReproduce, , 
MDL-23064,2, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-23007,1, Closed, Cannot Reproduce,4,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-22945,969, Closed, Cannot Reproduce,9,4,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-22668,159, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-22614,220, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-22494,1028, Closed, Cannot Reproduce,4,3,5,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-22459,4, Closed, Cannot Reproduce,0,0,Open > Resolved > Closed, --- > CannotReproduce, , ,
MDL-22458,4, Closed, Cannot Reproduce,4,3,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-22400,244, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-22345,243, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-22300,578, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-22293,245, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-22271,164, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-21911,106, Closed, Cannot Reproduce,5,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-21793,309, Closed, Cannot Reproduce,2,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-21787,796, Closed, Cannot Reproduce,4,3,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-21682,0, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-21290,646, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-20908,4, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-20845,222, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-20758,1092, Closed, Cannot Reproduce,3,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-20547,57, Closed, Cannot Reproduce,2,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-20518,260, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-20392,453, Closed, Cannot Reproduce,4,3,1,Open > Readyforreview > Closed, -- > CannotReproduce, , 
MDL-20359,300, Closed, Cannot Reproduce,2,2,0,Open > InProgress > Resolved > Closed, -- > CannotReproduce, , 
MDL-20313,1, Closed, Cannot Reproduce,4,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-20281,154, Closed, Cannot Reproduce,4,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-20231,454, Closed, Cannot Reproduce,2,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-20217,3, Closed, Cannot Reproduce,4,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-20215,296, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-20097,512, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-19997,345, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-19950,93, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-19939,1130, Closed, Cannot Reproduce,5,4,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-19911,451, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-19883,1199, Closed, Cannot Reproduce,8,5,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-19710,472, Closed, Cannot Reproduce,4,3,3,Open > InProgress > Resolved > Closed, -- > CannotReproduce, , 
MDL-19662,381, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-19481,11, Closed, Cannot Reproduce,2,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-19408,143, Closed, Cannot Reproduce,7,4,5,Open > InProgress > Resolved > Closed, -- > CannotReproduce, , 
MDL-19293,188, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-19283,402, Closed, Cannot Reproduce,6,5,3,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-19265,410, Closed, Cannot Reproduce,7,4,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-19113,1433, Closed, Won't Fix,9,7,6,Open > Resolved > Reopened > Closed, --- > CannotReproduce > WontFix, , 
MDL-18915,19, Closed, Cannot Reproduce,2,2,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-18856,1, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-18825,30, Closed, Cannot Reproduce,3,2,2,Open > Resolved > Reopened > Resolved > Closed, --- > Fixed > CannotReproduce, , 
MDL-18738,627, Closed, Cannot Reproduce,6,4,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-18506,1076, Closed, Cannot Reproduce,11,7,5,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-18479,0, Closed, Cannot Reproduce,5,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-18457,476, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-18429,189, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-18389,504, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-18303,396, Closed, Cannot Reproduce,2,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-18266,71, Closed, Cannot Reproduce,2,1,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-18264,1053, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-18127,4, Closed, Cannot Reproduce,3,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-18054,517, Closed, Cannot Reproduce,5,2,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-18021,23, Closed, Cannot Reproduce,5,4,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-17546,0, Closed, Cannot Reproduce,5,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-17511,0, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-17450,1181, Closed, Cannot Reproduce,2,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-17303,170, Closed, Cannot Reproduce,2,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-17277,0, Closed, Cannot Reproduce,1,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-17149,596, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-17133,1163, Closed, Cannot Reproduce,3,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-17042,605, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-16884,57, Closed, Cannot Reproduce,5,2,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-16823,50, Closed, Cannot Reproduce,3,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-16689,750, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-16665,81, Closed, Cannot Reproduce,1,1,3,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-16581,19, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-16469,764, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-16375,30, Closed, Cannot Reproduce,7,4,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-16361,31, Closed, Cannot Reproduce,12,5,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-16346,1221, Closed, Cannot Reproduce,3,3,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-16239,1078, Closed, Cannot Reproduce,2,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-16196,7, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-16114,109, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-16044,149, Closed, Cannot Reproduce,2,1,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-16020,412, Closed, Cannot Reproduce,6,6,4,Open > Resolved > Reopened > Closed, --- > Fixed > CannotReproduce, , 
MDL-15996,240, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-15867,57, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-15826,1598, Closed, Cannot Reproduce,1,1,4,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-15802,808, Closed, Cannot Reproduce,1,1,5,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-15696,814, Closed, Cannot Reproduce,2,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-15656,1317, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-15650,1608, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-15638,587, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-15523,5, Closed, Cannot Reproduce,4,3,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-15520,1477, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-15459,4, Closed, Cannot Reproduce,7,3,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-15415,12, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-15324,841, Closed, Cannot Reproduce,3,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-15261,3, Closed, Cannot Reproduce,4,3,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-15259,846, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-15222,1154, Closed, Cannot Reproduce,3,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-15087,1381, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-15076,1362, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-15049,225, Closed, Cannot Reproduce,7,5,3,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-14959,144, Closed, Cannot Reproduce,1,1,0,Open > InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-14873,1028, Closed, Cannot Reproduce,1,1,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-14843,240, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-14707,0, Closed, Cannot Reproduce,5,4,3,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-14427,903, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-14242,840, Closed, Cannot Reproduce,2,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-14030,32, Closed, Cannot Reproduce,4,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13995,48, Closed, Cannot Reproduce,5,4,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13923,940, Closed, Cannot Reproduce,12,4,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13883,0, Closed, Cannot Reproduce,8,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13879,44, Closed, Cannot Reproduce,3,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13875,210, Closed, Fixed,15,5,6,Open > Resolved > Reopened > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-13752,845, Closed, Cannot Reproduce,1,1,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13747,1743, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-13721,285, Closed, Cannot Reproduce,2,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13683,151, Closed, Cannot Reproduce,4,3,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13599,172, Closed, Cannot Reproduce,3,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13410,1472, Closed, Cannot Reproduce,4,3,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-13369,149, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13332,1626, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-13250,179, Closed, Cannot Reproduce,1,1,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13125,193, Closed, Cannot Reproduce,12,5,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-13113,49, Closed, Cannot Reproduce,3,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-13056,428, Closed, Cannot Reproduce,5,4,4,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
